timestamp, audio inference
1364356887,0

1364356888,0

1364356889,0

1364356890,0

1364356891,0

1364356891,0

1364356892,0

1364356893,0

1364356894,0

1364356895,0

1364356896,0

1364356897,0

1364356898,0

1364356899,0

1364356900,0

1364356901,0

1364356902,0

1364356903,0

1364356904,0

1364356905,0

1364356906,0

1364356907,0

1364356908,0

1364356909,0

1364356910,0

1364356911,0

1364356912,0

1364356913,0

1364356914,0

1364356915,0

1364356916,0

1364356916,0

1364356917,0

1364356918,0

1364356919,0

1364356920,0

1364356921,0

1364356922,0

1364356923,0

1364356924,0

1364356925,0

1364356926,0

1364356927,0

1364356928,0

1364356929,0

1364356930,0

1364356931,0

1364356932,0

1364356933,0

1364356934,0

1364356935,0

1364356936,0

1364356937,0

1364356938,0

1364356939,0

1364356939,0

1364356940,0

1364356941,0

1364356942,0

1364356943,0

1364356944,0

1364356945,0

1364357127,0

1364357127,0

1364357128,0

1364357129,0

1364357130,0

1364357131,0

1364357132,0

1364357133,0

1364357134,0

1364357135,0

1364357136,0

1364357137,0

1364357138,0

1364357139,0

1364357140,0

1364357141,0

1364357142,0

1364357143,0

1364357144,0

1364357145,0

1364357146,0

1364357147,0

1364357148,0

1364357149,0

1364357150,0

1364357150,0

1364357152,0

1364357152,0

1364357153,0

1364357154,0

1364357155,0

1364357156,0

1364357157,0

1364357158,0

1364357159,0

1364357160,0

1364357161,0

1364357162,0

1364357163,0

1364357164,0

1364357165,0

1364357166,0

1364357167,0

1364357168,0

1364357169,0

1364357170,0

1364357171,0

1364357172,0

1364357173,0

1364357174,0

1364357175,0

1364357175,0

1364357176,0

1364357177,0

1364357178,0

1364357179,0

1364357180,0

1364357181,0

1364357182,0

1364357183,0

1364357184,0

1364357185,0

1364357186,0

1364357367,0

1364357368,0

1364357369,0

1364357370,0

1364357371,0

1364357372,0

1364357373,0

1364357374,0

1364357375,0

1364357376,0

1364357377,0

1364357378,0

1364357379,0

1364357380,0

1364357381,0

1364357382,0

1364357383,0

