time,BSSID,freq,level
1364357108,00:15:6d:9e:64:b6,5745,-91
1364357108,18:ef:63:59:a4:62,2412,-73
1364357108,18:ef:63:59:ec:cc,5805,-60
1364357108,5c:50:15:1c:67:80,2412,-85
1364357108,d0:57:4c:57:3f:02,2437,-91
1364357108,d0:57:4c:57:59:93,2412,-75
1364357108,dc:7b:94:87:6b:af,5745,-84
1364357108,dc:7b:94:87:9e:f3,2462,-80
1364357108,f8:1e:df:ff:15:fb,2437,-81

1364358006,00:17:f2:e3:29:83,2417,-84
1364358006,18:ef:63:59:a4:60,2412,-71
1364358006,18:ef:63:59:ec:cc,5805,-60
1364358006,d0:57:4c:57:59:92,2412,-79
1364358006,dc:7b:94:87:6b:af,5745,-84
1364358006,dc:7b:94:87:9e:f3,2462,-78

1364358308,00:15:6d:9e:64:b6,5745,-93
1364358308,00:17:f2:e3:29:83,2417,-84
1364358308,18:ef:63:59:a4:60,2412,-71
1364358308,18:ef:63:59:ec:cc,5805,-60
1364358308,d0:57:4c:57:59:92,2412,-79
1364358308,dc:7b:94:87:6b:ae,5745,-87
1364358308,dc:7b:94:87:9e:f3,2462,-78

1364359508,00:15:6d:9e:64:b6,5745,-91
1364359508,18:ef:63:59:a4:6f,5240,-87
1364359508,18:ef:63:59:ec:cc,5805,-60
1364359508,dc:7b:94:87:6b:ae,5745,-87

1364359866,00:15:6d:9e:64:b6,5745,-91
1364359866,00:17:f2:e3:29:83,2417,-84
1364359866,18:ef:63:59:a4:6c,5240,-91
1364359866,18:ef:63:59:ec:cc,5805,-60
1364359866,d0:57:4c:57:59:92,2412,-78
1364359866,dc:7b:94:87:6b:af,5745,-85

1364360708,00:17:f2:e3:29:83,2417,-84
1364360708,18:ef:63:59:a4:6c,5240,-91
1364360708,18:ef:63:59:ec:cc,5805,-60
1364360708,d0:57:4c:57:59:93,2412,-79
1364360708,dc:7b:94:87:6b:af,5745,-85

1364361678,00:17:f2:e3:29:83,2417,-84
1364361678,18:ef:63:59:a4:60,2412,-72
1364361678,18:ef:63:59:ec:cc,5805,-60
1364361678,d0:57:4c:57:59:93,2412,-79
1364361678,dc:7b:94:87:9e:f3,2462,-77

1364361908,00:17:f2:e3:29:83,2417,-84
1364361908,18:ef:63:59:a4:62,2412,-72
1364361908,18:ef:63:59:ec:cc,5805,-60
1364361908,d0:57:4c:57:59:92,2412,-77
1364361908,dc:7b:94:87:6b:ac,5745,-89
1364361908,dc:7b:94:87:9e:f3,2462,-77

1364363000,00:15:6d:9e:64:b6,5745,-91
1364363000,00:17:f2:e3:29:83,2417,-85
1364363000,00:21:91:dc:6b:71,2417,-89
1364363000,18:ef:63:59:a4:63,2412,-72
1364363000,18:ef:63:59:ec:cc,5805,-60
1364363000,5c:50:15:1c:67:83,2412,-90
1364363000,d0:57:4c:57:59:93,2412,-80
1364363000,dc:7b:94:87:6b:ac,5745,-89
1364363000,dc:7b:94:87:8d:62,2437,-89
1364363000,dc:7b:94:87:9e:f2,2462,-78

1364363108,00:15:6d:9e:64:b6,5745,-91
1364363108,00:17:f2:e3:29:83,2417,-85
1364363108,00:21:91:dc:6b:71,2417,-89
1364363108,18:ef:63:59:a4:63,2412,-72
1364363108,18:ef:63:59:ec:cc,5805,-60
1364363108,5c:50:15:1c:67:83,2412,-90
1364363108,d0:57:4c:57:59:93,2412,-79
1364363108,dc:7b:94:87:6b:ac,5745,-88
1364363108,dc:7b:94:87:8d:62,2437,-89
1364363108,dc:7b:94:87:9e:f2,2462,-78

1364363526,00:15:6d:9e:64:b6,5745,-92
1364363526,00:17:f2:e3:29:83,2417,-83
1364363526,18:ef:63:59:a4:62,2412,-71
1364363526,18:ef:63:59:ec:cc,5805,-60
1364363526,5c:50:15:1c:67:80,2412,-92
1364363526,d0:57:4c:57:59:93,2412,-79
1364363526,dc:7b:94:87:6b:ae,5745,-86
1364363526,dc:7b:94:87:9e:f0,2462,-78

1364364308,00:15:6d:9e:64:b6,5745,-92
1364364308,00:17:f2:e3:29:83,2417,-83
1364364308,18:ef:63:59:a4:62,2412,-71
1364364308,18:ef:63:59:ec:cc,5805,-60
1364364308,5c:50:15:1c:67:80,2412,-92
1364364308,d0:57:4c:57:59:91,2412,-78
1364364308,dc:7b:94:87:6b:ae,5745,-86
1364364308,dc:7b:94:87:9e:f0,2462,-78

1364365386,00:17:f2:e3:29:83,2417,-83
1364365386,18:ef:63:59:a4:6e,5240,-90
1364365386,18:ef:63:59:ec:cc,5805,-60
1364365386,d0:57:4c:57:59:90,2412,-79
1364365386,dc:7b:94:87:6b:af,5745,-85
1364365386,dc:7b:94:87:9e:f1,2462,-78

1364365508,00:17:f2:e3:29:83,2417,-83
1364365508,18:ef:63:59:a4:6e,5240,-90
1364365508,18:ef:63:59:ec:cc,5805,-60
1364365508,d0:57:4c:57:59:90,2412,-79
1364365508,dc:7b:94:87:6b:af,5745,-85
1364365508,dc:7b:94:87:9e:f1,2462,-78

1364366708,18:ef:63:59:a4:60,2412,-72
1364366708,18:ef:63:59:ec:cc,5805,-60
1364366708,dc:7b:94:87:6b:ac,5745,-89

1364367246,00:17:f2:e3:29:83,2417,-85
1364367246,00:21:91:dc:6b:71,2417,-89
1364367246,18:ef:63:59:a4:6c,5240,-92
1364367246,18:ef:63:59:ec:cc,5805,-60
1364367246,dc:7b:94:87:6b:af,5745,-85

1364367908,00:17:f2:e3:29:83,2417,-85
1364367908,00:21:91:dc:6b:71,2417,-89
1364367908,18:ef:63:59:a4:63,2412,-72
1364367908,18:ef:63:59:ec:cc,5805,-60
1364367908,d0:57:4c:57:59:90,2412,-78
1364367908,dc:7b:94:87:6b:af,5745,-85

1364369090,00:15:6d:9e:64:b6,5745,-94
1364369090,00:17:f2:e3:29:83,2417,-83
1364369090,00:40:96:55:2f:1f,2462,-95
1364369090,18:ef:63:59:a4:63,2412,-72
1364369090,18:ef:63:59:ec:cc,5805,-60
1364369090,d0:57:4c:57:59:93,2412,-78
1364369090,dc:7b:94:87:6b:ad,5745,-86
1364369090,dc:7b:94:87:9e:f2,2462,-78

1364369108,00:15:6d:9e:64:b6,5745,-94
1364369108,00:17:f2:e3:29:83,2417,-83
1364369108,00:40:96:55:2f:1f,2462,-95
1364369108,18:ef:63:59:a4:63,2412,-72
1364369108,18:ef:63:59:ec:cc,5805,-60
1364369108,5c:50:15:1c:67:80,2412,-93
1364369108,d0:57:4c:57:59:93,2412,-78
1364369108,dc:7b:94:87:6b:ad,5745,-86
1364369108,dc:7b:94:87:9e:f2,2462,-78

1364370308,00:15:6d:9e:64:b6,5745,-94
1364370308,00:17:f2:e3:29:83,2417,-83
1364370308,00:40:96:55:2f:1f,2462,-95
1364370308,18:ef:63:59:a4:61,2412,-72
1364370308,18:ef:63:59:ec:cc,5805,-60
