time,BSSID,freq,level
1364404055,00:01:36:57:be:88,2427,-74
1364404055,00:1c:10:af:35:b5,2462,-75
1364404055,00:25:bc:88:5b:6e,5785,-86
1364404055,00:26:18:9f:c0:c9,2437,-41
1364404055,1c:17:d3:fc:db:2f,5200,-68
1364404055,1c:17:d3:fc:f1:1f,5785,-83
1364404055,2c:b0:5d:9e:26:6b,2417,-73
1364404055,74:44:01:96:50:68,5220,-88
1364404055,ac:a0:16:ca:c3:c3,2437,-87
1364404055,d0:57:4c:56:fd:40,2462,-68
1364404055,d0:57:4c:57:57:ff,5220,-70
1364404055,dc:7b:94:87:27:3e,5785,-91

1364405254,00:01:36:57:be:88,2427,-74
1364405254,00:25:bc:88:5b:6e,5785,-86
1364405254,00:26:18:9f:c0:c9,2437,-44
1364405254,1c:17:d3:fc:db:2f,5200,-68
1364405254,1c:17:d3:fc:f1:1e,5785,-93
1364405254,2c:b0:5d:9e:26:6b,2417,-73
1364405254,ac:a0:16:ca:5b:ef,5765,-89
1364405254,ac:a0:16:ca:c3:c0,2437,-82
1364405254,d0:57:4c:56:fd:40,2462,-68
1364405254,d0:57:4c:57:57:ff,5220,-70
1364405254,dc:7b:94:87:27:3e,5785,-91

1364405437,00:01:36:57:be:88,2427,-74
1364405437,00:25:bc:88:5b:6e,5785,-81
1364405437,00:26:18:9f:c0:c9,2437,-44
1364405437,1c:17:d3:fc:db:2f,5200,-62
1364405437,1c:17:d3:fc:f1:1e,5785,-93
1364405437,2c:b0:5d:9e:26:6b,2417,-73
1364405437,ac:a0:16:ca:5b:ef,5765,-89
1364405437,ac:a0:16:ca:c3:c0,2437,-82
1364405437,d0:57:4c:56:fd:40,2462,-68
1364405437,d0:57:4c:57:57:ff,5220,-67
1364405437,dc:7b:94:87:0a:7d,5240,-91
1364405437,dc:7b:94:87:0d:dd,5745,-95
1364405437,dc:7b:94:87:12:1d,5240,-84
1364405437,dc:7b:94:87:14:1c,5805,-83
1364405437,dc:7b:94:87:27:3e,5785,-91

1364405452,04:c5:a4:8c:a2:80,2437,-84
1364405452,dc:7b:94:86:ff:32,2462,-84
1364405452,dc:7b:94:87:00:62,2462,-90
1364405452,dc:7b:94:87:09:02,2462,-81
1364405452,dc:7b:94:87:0a:7d,5240,-91
1364405452,dc:7b:94:87:0d:dd,5745,-95
1364405452,dc:7b:94:87:12:1d,5240,-84
1364405452,dc:7b:94:87:14:1c,5805,-83

1364405468,04:c5:a4:8c:a2:80,2437,-82
1364405468,b8:be:bf:45:89:e1,2412,-90
1364405468,dc:7b:94:86:ff:32,2462,-84
1364405468,dc:7b:94:87:00:62,2462,-90
1364405468,dc:7b:94:87:09:02,2462,-74
1364405468,dc:7b:94:87:0a:7d,5240,-91
1364405468,dc:7b:94:87:0d:dd,5745,-95
1364405468,dc:7b:94:87:12:1d,5240,-84
1364405468,dc:7b:94:87:14:1c,5805,-83

1364405483,04:c5:a4:8c:a2:80,2437,-82
1364405483,b8:be:bf:45:89:e1,2412,-90
1364405483,b8:be:bf:45:8a:63,2412,-87
1364405483,dc:7b:94:86:ff:32,2462,-84
1364405483,dc:7b:94:87:00:62,2462,-90
1364405483,dc:7b:94:87:09:02,2462,-74
1364405483,dc:7b:94:87:0a:7d,5240,-91
1364405483,dc:7b:94:87:0d:dd,5745,-95
1364405483,dc:7b:94:87:12:1d,5240,-84
1364405483,dc:7b:94:87:14:1c,5805,-83
1364405483,dc:7b:94:87:a8:10,2412,-82

1364405499,04:c5:a4:8c:a2:80,2437,-82
1364405499,b8:be:bf:45:89:e1,2412,-90
1364405499,b8:be:bf:45:8a:63,2412,-87
1364405499,b8:be:bf:45:cc:d3,2437,-86
1364405499,dc:7b:94:86:ff:32,2462,-84
1364405499,dc:7b:94:87:00:62,2462,-90
1364405499,dc:7b:94:87:09:02,2462,-74
1364405499,dc:7b:94:87:0a:7e,5240,-91
1364405499,dc:7b:94:87:0d:d2,2412,-74
1364405499,dc:7b:94:87:13:fc,5785,-90
1364405499,dc:7b:94:87:a8:10,2412,-82

1364405514,04:c5:a4:8c:a2:80,2437,-82
1364405514,b8:be:bf:45:89:e1,2412,-90
1364405514,b8:be:bf:45:8a:63,2412,-81
1364405514,b8:be:bf:45:cc:d3,2437,-75
1364405514,dc:7b:94:86:ff:62,2437,-86
1364405514,dc:7b:94:87:09:02,2462,-74
1364405514,dc:7b:94:87:13:fc,5785,-90
1364405514,dc:7b:94:87:42:bd,5745,-92
1364405514,dc:7b:94:87:48:60,2462,-90
1364405514,dc:7b:94:87:7f:11,2462,-82
