time,BSSID,freq,level
1364408075,00:01:36:57:be:88,2427,-75
1364408075,00:1c:10:af:35:b5,2462,0
1364408075,00:25:bc:88:5b:6e,5785,-94
1364408075,00:26:18:9f:c0:c9,2437,-47
1364408075,1c:17:d3:fc:db:2f,5200,-82
1364408075,1c:17:d3:fc:f1:10,2412,-80
1364408075,2c:b0:5d:9e:26:6b,2417,-16
1364408075,74:44:01:96:50:66,2422,-71
1364408075,ac:a0:16:ca:c3:c2,2437,-86
1364408075,d0:57:4c:56:fd:41,2437,-71
1364408075,d0:57:4c:57:57:ff,5220,-73
1364408075,dc:7b:94:87:27:31,2462,-68
1364408075,dc:7b:94:87:53:d2,2412,-86

1364409274,00:26:18:9f:c0:c9,2437,-38

1364409934,00:01:36:57:be:88,2427,0
1364409934,00:1c:10:af:35:b5,2462,-76
1364409934,00:25:bc:88:5b:6d,2427,-68
1364409934,00:26:18:9f:c0:c9,2437,-38
1364409934,1c:17:d3:fc:db:2f,5200,-70
1364409934,1c:17:d3:fc:f1:1f,5785,-87
1364409934,2c:b0:5d:9e:26:6b,2417,0
1364409934,ac:a0:16:ca:c3:c3,2437,-79
1364409934,d0:57:4c:08:76:4f,5200,-97
1364409934,d0:57:4c:56:58:60,2412,-88
1364409934,d0:57:4c:56:fd:40,2437,-61
1364409934,d0:57:4c:57:57:ff,5220,-68
1364409934,dc:7b:94:87:27:3e,5785,-96

1364410474,00:01:36:57:be:88,2427,0
1364410474,00:1c:10:af:35:b5,2462,-76
1364410474,00:25:bc:88:5b:6d,2427,-68
1364410474,00:26:18:9f:c0:c9,2437,-34
1364410474,1c:17:d3:fc:db:2f,5200,-78
1364410474,1c:17:d3:fc:f1:1f,5785,-87
1364410474,2c:b0:5d:9e:26:6b,2417,0
1364410474,ac:a0:16:ca:5b:ef,5765,-98
1364410474,ac:a0:16:ca:c3:c3,2437,-79
1364410474,d0:57:4c:08:76:4f,5200,-97
1364410474,d0:57:4c:56:58:60,2412,-88
1364410474,d0:57:4c:56:fd:40,2437,-61
1364410474,d0:57:4c:57:57:ff,5220,-77
1364410474,dc:7b:94:87:27:3e,5785,-96
1364410474,dc:7b:94:87:53:d1,2412,-86

1364422416,00:01:36:57:be:88,2427,-72
1364422416,00:1c:10:af:35:b5,2462,-70
1364422416,00:25:bc:88:5b:6e,5785,-93
1364422416,00:26:18:9f:c0:c9,2437,-39
1364422416,1c:17:d3:fc:db:2f,5200,-72
1364422416,1c:17:d3:fc:f1:10,2412,-73
1364422416,2c:b0:5d:9e:26:6b,2417,-14
1364422416,74:44:01:96:50:66,2422,-64
1364422416,ac:a0:16:ca:5b:e2,2412,-89
