time,BSSID,freq,level
1364356807,ac:a0:16:cb:4a:a3,2412,-85
1364356807,d0:57:4c:56:67:b0,2412,-89
1364356807,d0:57:4c:57:4a:61,2437,-82
1364356807,dc:7b:94:87:1b:7d,5180,-84

1364356867,ac:a0:16:cb:4a:a1,2412,-85
1364356867,d0:57:4c:56:67:b3,2412,-88
1364356867,d0:57:4c:57:4a:60,2437,-82
1364356867,dc:7b:94:87:1b:7d,5180,-84
1364356867,f8:d1:11:61:8d:72,2412,-91

1364356927,ac:a0:16:cb:4a:a1,2412,-85
1364356927,d0:57:4c:56:67:b3,2412,-88
1364356927,d0:57:4c:57:4a:63,2437,-82
1364356927,dc:7b:94:87:1b:7d,5180,-84
1364356927,f8:d1:11:61:8d:72,2412,-90

1364356987,ac:a0:16:cb:4a:a1,2412,-88
1364356987,d0:57:4c:56:67:b3,2412,-88
1364356987,d0:57:4c:57:4a:63,2437,-82
1364356987,dc:7b:94:87:1b:7d,5180,-84
1364356987,f8:d1:11:61:8d:72,2412,-90

1364357047,ac:a0:16:cb:4a:a1,2412,-88
1364357047,d0:57:4c:56:67:b0,2412,-88
1364357047,d0:57:4c:57:4a:63,2437,-82
1364357047,dc:7b:94:87:1b:7d,5180,-84
1364357047,f8:d1:11:61:8d:72,2412,-90

1364357107,20:aa:4b:ce:0d:26,2437,-91
1364357107,ac:a0:16:ca:5e:b2,2437,-89
1364357107,ac:a0:16:cb:4a:a1,2412,-88
1364357107,d0:57:4c:56:67:b0,2412,-88
1364357107,d0:57:4c:57:4a:63,2437,-82
1364357107,dc:7b:94:87:1b:7d,5180,-84
1364357107,f8:d1:11:61:8d:72,2412,-90

1364357167,20:aa:4b:ce:0d:26,2437,-91
1364357167,ac:a0:16:ca:5e:b2,2437,-89
1364357167,ac:a0:16:cb:4a:a1,2412,-88
1364357167,d0:57:4c:56:67:b2,2412,-89
1364357167,d0:57:4c:57:4a:61,2437,-81
1364357167,dc:7b:94:87:1b:7d,5180,-84
1364357167,f8:d1:11:61:8d:72,2412,-90

1364357186,20:aa:4b:ce:0d:26,2437,-91
1364357186,ac:a0:16:ca:5e:b2,2437,-89
1364357186,ac:a0:16:cb:4a:a1,2412,-85
1364357186,d0:57:4c:56:67:b2,2412,-89
1364357186,d0:57:4c:57:4a:61,2437,-81
1364357186,dc:7b:94:87:1b:7d,5180,-84
1364357186,f8:d1:11:61:8d:72,2412,-90

1364357287,20:aa:4b:ce:0d:26,2437,-91
1364357287,2e:26:55:8c:7c:16,2437,-95
1364357287,ac:a0:16:ca:5e:b2,2437,-89
1364357287,ac:a0:16:cb:4a:a1,2412,-85
1364357287,d0:57:4c:56:67:b1,2412,-88
1364357287,d0:57:4c:57:4a:61,2437,-81
1364357287,dc:7b:94:87:1b:7d,5180,-84
1364357287,f8:d1:11:61:8d:72,2412,-90

1364357347,20:aa:4b:ce:0d:26,2437,-91
1364357347,2e:26:55:8c:7c:16,2437,-95
1364357347,ac:a0:16:cb:4a:a1,2412,-85
1364357347,d0:57:4c:56:67:b1,2412,-88
1364357347,d0:57:4c:57:4a:61,2437,-81
1364357347,dc:7b:94:87:1b:7d,5180,-84
1364357347,f8:d1:11:61:8d:72,2412,-90

1364357407,2e:26:55:8c:7c:16,2437,-95
1364357407,ac:a0:16:cb:4a:a1,2412,-85
1364357407,d0:57:4c:56:67:b1,2412,-88
1364357407,d0:57:4c:57:4a:62,2437,-82
1364357407,dc:7b:94:87:1b:7d,5180,-84

1364357473,20:aa:4b:ce:0d:26,2437,-90
1364357473,2e:26:55:8c:7c:16,2437,-95
1364357473,ac:a0:16:cb:4a:a2,2412,-87
1364357473,d0:57:4c:56:67:b0,2412,-90
1364357473,d0:57:4c:57:4a:62,2437,-82
1364357473,dc:7b:94:87:1b:7d,5180,-84

1364357533,20:aa:4b:ce:0d:26,2437,-90
1364357533,ac:a0:16:cb:4a:a2,2412,-87
1364357533,d0:57:4c:57:4a:62,2437,-82
1364357533,dc:7b:94:87:1b:7d,5180,-84

1364357593,20:aa:4b:ce:0d:26,2437,-90
1364357593,ac:a0:16:ca:5e:b3,2437,-89
1364357593,ac:a0:16:cb:4a:a2,2412,-87
1364357593,d0:57:4c:57:4a:62,2437,-81
1364357593,dc:7b:94:87:1b:7d,5180,-84

