time,BSSID,freq,level
1364356807,dc:7b:94:87:15:a2,2437,-83
1364356807,dc:7b:94:87:18:bd,5200,-85
1364356807,dc:7b:94:87:2d:91,2462,-79
1364356807,dc:7b:94:87:46:f1,2412,-85

1364356822,dc:7b:94:87:15:a2,2437,-83
1364356822,dc:7b:94:87:18:bd,5200,-84
1364356822,dc:7b:94:87:2d:91,2462,-79
1364356822,dc:7b:94:87:46:f1,2412,-85

1364356838,dc:7b:94:87:15:a2,2437,-83
1364356838,dc:7b:94:87:18:bd,5200,-84
1364356838,dc:7b:94:87:2d:91,2462,-80
1364356838,dc:7b:94:87:46:f1,2412,-85

1364356853,dc:7b:94:87:15:a2,2437,-82
1364356853,dc:7b:94:87:18:bd,5200,-85
1364356853,dc:7b:94:87:2d:91,2462,-80
1364356853,dc:7b:94:87:46:f1,2412,-85

1364356869,dc:7b:94:87:15:a2,2437,-82
1364356869,dc:7b:94:87:18:bd,5200,-83
1364356869,dc:7b:94:87:2d:91,2462,-80
1364356869,dc:7b:94:87:46:f1,2412,-85

1364356884,dc:7b:94:87:15:a2,2437,-83
1364356884,dc:7b:94:87:18:bd,5200,-83
1364356884,dc:7b:94:87:2d:91,2462,-80
1364356884,dc:7b:94:87:46:f1,2412,-85

1364356900,dc:7b:94:87:15:a2,2437,-83
1364356900,dc:7b:94:87:18:bd,5200,-83
1364356900,dc:7b:94:87:2d:91,2462,-79
1364356900,dc:7b:94:87:46:f1,2412,-85

1364356915,dc:7b:94:87:15:a2,2437,-83
1364356915,dc:7b:94:87:18:bd,5200,-83
1364356915,dc:7b:94:87:2d:91,2462,-80
1364356915,dc:7b:94:87:46:f1,2412,-85

1364356931,dc:7b:94:87:15:a2,2437,-84
1364356931,dc:7b:94:87:18:bd,5200,-82
1364356931,dc:7b:94:87:2d:91,2462,-80
1364356931,dc:7b:94:87:46:f1,2412,-85

1364356951,dc:7b:94:87:15:a2,2437,-83
1364356951,dc:7b:94:87:18:bd,5200,-82
1364356951,dc:7b:94:87:2d:91,2462,-80
1364356951,dc:7b:94:87:46:f1,2412,-85

1364356966,dc:7b:94:87:15:a2,2437,-82
1364356966,dc:7b:94:87:18:bd,5200,-82
1364356966,dc:7b:94:87:2d:91,2462,-80
1364356966,dc:7b:94:87:46:f1,2412,-85

1364356982,dc:7b:94:87:15:a2,2437,-82
1364356982,dc:7b:94:87:18:bd,5200,-82
1364356982,dc:7b:94:87:2d:91,2462,-80
1364356982,dc:7b:94:87:46:f1,2412,-83

1364356997,dc:7b:94:87:15:a2,2437,-83
1364356997,dc:7b:94:87:18:bd,5200,-85
1364356997,dc:7b:94:87:2d:91,2462,-78
1364356997,dc:7b:94:87:46:f1,2412,-83

1364357013,dc:7b:94:87:15:a2,2437,-83
1364357013,dc:7b:94:87:18:bd,5200,-85
1364357013,dc:7b:94:87:2d:91,2462,-78
1364357013,dc:7b:94:87:46:f1,2412,-83

1364357029,dc:7b:94:87:15:a2,2437,-83
1364357029,dc:7b:94:87:18:bd,5200,-84
1364357029,dc:7b:94:87:2d:91,2462,-78
1364357029,dc:7b:94:87:46:f1,2412,-83

1364357044,dc:7b:94:87:15:a2,2437,-83
1364357044,dc:7b:94:87:18:bd,5200,-85
1364357044,dc:7b:94:87:2d:91,2462,-78
1364357044,dc:7b:94:87:46:f1,2412,-83

1364357060,dc:7b:94:87:15:a2,2437,-83
1364357060,dc:7b:94:87:18:bd,5200,-85
1364357060,dc:7b:94:87:2d:93,2462,-80
1364357060,dc:7b:94:87:46:f1,2412,-83

1364357075,dc:7b:94:87:15:a2,2437,-83
1364357075,dc:7b:94:87:18:bd,5200,-85
1364357075,dc:7b:94:87:2d:93,2462,-80
1364357075,dc:7b:94:87:46:f1,2412,-83

1364357085,dc:7b:94:87:15:a2,2437,-83
1364357085,dc:7b:94:87:18:bd,5200,-85
1364357085,dc:7b:94:87:2d:92,2462,-77
1364357085,dc:7b:94:87:46:f1,2412,-83

1364357101,dc:7b:94:87:15:a2,2437,-83
1364357101,dc:7b:94:87:18:bd,5200,-86
1364357101,dc:7b:94:87:2d:92,2462,-77
1364357101,dc:7b:94:87:46:f1,2412,-83

1364357116,dc:7b:94:87:15:a2,2437,-83
1364357116,dc:7b:94:87:18:bd,5200,-84
1364357116,dc:7b:94:87:2d:92,2462,-77

1364357132,dc:7b:94:87:15:a2,2437,-83
1364357132,dc:7b:94:87:18:bd,5200,-84
1364357132,dc:7b:94:87:2d:92,2462,-77
1364357132,dc:7b:94:87:46:f3,2412,-87

1364357147,dc:7b:94:87:15:a2,2437,-82
1364357147,dc:7b:94:87:18:bd,5200,-84
1364357147,dc:7b:94:87:2d:92,2462,-77
1364357147,dc:7b:94:87:46:f3,2412,-87

1364357163,dc:7b:94:87:15:a2,2437,-84
1364357163,dc:7b:94:87:18:bd,5200,-84
1364357163,dc:7b:94:87:2d:92,2462,-79
1364357163,dc:7b:94:87:46:f3,2412,-87

1364357179,dc:7b:94:87:15:a2,2437,-84
1364357179,dc:7b:94:87:18:bd,5200,-84
1364357179,dc:7b:94:87:2d:92,2462,-79
1364357179,dc:7b:94:87:46:f3,2412,-87

1364357194,dc:7b:94:87:15:a2,2437,-84
1364357194,dc:7b:94:87:18:bd,5200,-82
1364357194,dc:7b:94:87:2d:92,2462,-79
1364357194,dc:7b:94:87:46:f3,2412,-86

1364357210,dc:7b:94:87:15:a2,2437,-83
1364357210,dc:7b:94:87:18:bd,5200,-85
1364357210,dc:7b:94:87:2d:92,2462,-79
1364357210,dc:7b:94:87:46:f3,2412,-86

1364357225,dc:7b:94:87:15:a2,2437,-83
1364357225,dc:7b:94:87:18:bd,5200,-85
1364357225,dc:7b:94:87:2d:92,2462,-79
1364357225,dc:7b:94:87:46:f3,2412,-86

1364357235,dc:7b:94:87:15:a2,2437,-83
1364357235,dc:7b:94:87:18:bd,5200,-84
1364357235,dc:7b:94:87:2d:92,2462,-79
1364357235,dc:7b:94:87:46:f3,2412,-86

1364357251,dc:7b:94:87:15:a2,2437,-84
1364357251,dc:7b:94:87:18:bd,5200,-85
1364357251,dc:7b:94:87:2d:92,2462,-79
1364357251,dc:7b:94:87:46:f3,2412,-84

1364357266,dc:7b:94:87:15:a2,2437,-88
1364357266,dc:7b:94:87:18:bd,5200,-83
1364357266,dc:7b:94:87:2d:92,2462,-79
1364357266,dc:7b:94:87:46:f3,2412,-84

1364357282,dc:7b:94:87:15:a2,2437,-82
1364357282,dc:7b:94:87:18:bd,5200,-83
1364357282,dc:7b:94:87:2d:92,2462,-76
1364357282,dc:7b:94:87:46:f3,2412,-84

1364357298,dc:7b:94:87:15:a2,2437,-83
1364357298,dc:7b:94:87:18:bd,5200,-83
1364357298,dc:7b:94:87:2d:92,2462,-76
1364357298,dc:7b:94:87:46:f3,2412,-84

1364357313,dc:7b:94:87:15:a2,2437,-85
1364357313,dc:7b:94:87:18:bd,5200,-83
1364357313,dc:7b:94:87:2d:92,2462,-76
1364357313,dc:7b:94:87:46:f3,2412,-83

1364357329,dc:7b:94:87:15:a2,2437,-85
1364357329,dc:7b:94:87:18:bd,5200,-84
1364357329,dc:7b:94:87:2d:92,2462,-78
1364357329,dc:7b:94:87:46:f3,2412,-83

1364357345,dc:7b:94:87:15:a2,2437,-83
1364357345,dc:7b:94:87:18:bd,5200,-83
1364357345,dc:7b:94:87:2d:92,2462,-78
1364357345,dc:7b:94:87:46:f3,2412,-83

1364357360,dc:7b:94:87:15:a2,2437,-83
1364357360,dc:7b:94:87:18:bd,5200,-85
1364357360,dc:7b:94:87:2d:92,2462,-78
1364357360,dc:7b:94:87:46:f3,2412,-83

1364357376,dc:7b:94:87:15:a2,2437,-83
1364357376,dc:7b:94:87:18:bd,5200,-84
1364357376,dc:7b:94:87:2d:92,2462,-79
1364357376,dc:7b:94:87:46:f3,2412,-83

1364357391,dc:7b:94:87:15:a2,2437,-86
1364357391,dc:7b:94:87:18:bd,5200,-82
1364357391,dc:7b:94:87:2d:92,2462,-79
1364357391,dc:7b:94:87:46:f3,2412,-83

1364357407,dc:7b:94:87:15:a2,2437,-86
1364357407,dc:7b:94:87:18:bd,5200,-82
1364357407,dc:7b:94:87:2d:92,2462,-79
1364357407,dc:7b:94:87:46:f3,2412,-85

1364357422,dc:7b:94:87:15:a2,2437,-85
1364357422,dc:7b:94:87:18:bd,5200,-85
1364357422,dc:7b:94:87:2d:92,2462,-78
1364357422,dc:7b:94:87:46:f3,2412,-85

1364357438,dc:7b:94:87:15:a2,2437,-88
1364357438,dc:7b:94:87:18:bd,5200,-82
1364357438,dc:7b:94:87:2d:92,2462,-78
1364357438,dc:7b:94:87:46:f3,2412,-85

1364357454,dc:7b:94:87:15:a2,2437,-87
1364357454,dc:7b:94:87:18:bd,5200,-83
1364357454,dc:7b:94:87:2d:92,2462,-78
1364357454,dc:7b:94:87:46:f3,2412,-84

1364357469,dc:7b:94:87:15:a2,2437,-87
1364357469,dc:7b:94:87:18:bd,5200,-83
1364357469,dc:7b:94:87:2d:92,2462,-79
1364357469,dc:7b:94:87:46:f3,2412,-84

1364357485,dc:7b:94:87:15:a2,2437,-81
1364357485,dc:7b:94:87:18:bd,5200,-83
1364357485,dc:7b:94:87:2d:92,2462,-79
1364357485,dc:7b:94:87:46:f3,2412,-84

