time,BSSID,freq,level
1364356803,00:0b:86:c1:29:01,2427,-94
1364356803,00:18:01:fb:74:d6,2462,-93
1364356803,00:1d:ce:7b:11:4d,2462,-90
1364356803,00:24:36:a7:61:bd,2427,-92
1364356803,20:aa:4b:cf:33:51,2437,-61
1364356803,70:56:81:ca:48:9d,2412,-92
1364356803,d0:57:4c:08:47:a2,2462,-85
1364356803,dc:7b:94:87:16:53,2412,-91
1364356803,dc:7b:94:87:2a:a3,2462,-80
1364356803,dc:7b:94:87:38:fe,5220,-67
1364356803,dc:7b:94:87:46:dd,5745,-47
1364356803,dc:7b:94:87:8b:41,2437,-75
1364356803,ec:17:2f:8d:a2:fe,2437,-37

1364356818,00:0b:86:c1:29:01,2427,-94
1364356818,00:18:01:fb:74:d6,2462,-93
1364356818,00:1d:ce:7b:11:4d,2462,-90
1364356818,00:24:36:a7:61:bd,2427,-92
1364356818,20:aa:4b:cf:33:51,2437,-61
1364356818,d0:57:4c:08:47:a2,2462,-85
1364356818,dc:7b:94:87:16:53,2412,-91
1364356818,dc:7b:94:87:2a:a3,2462,-80
1364356818,dc:7b:94:87:38:fe,5220,-67
1364356818,dc:7b:94:87:46:dd,5745,-46
1364356818,dc:7b:94:87:8b:41,2437,-74
1364356818,ec:17:2f:8d:a2:fe,2437,-37

1364356834,00:0b:86:c1:29:01,2427,-94
1364356834,00:18:01:fb:74:d6,2462,-93
1364356834,00:1d:ce:7b:11:4d,2462,-90
1364356834,00:24:36:a7:61:bd,2427,-92
1364356834,20:aa:4b:cf:33:51,2437,-12
1364356834,d0:57:4c:08:47:a2,2462,-85
1364356834,dc:7b:94:87:16:51,2412,-91
1364356834,dc:7b:94:87:2a:a3,2462,-80
1364356834,dc:7b:94:87:38:fe,5220,-67
1364356834,dc:7b:94:87:46:dd,5745,-46
1364356834,dc:7b:94:87:8b:41,2437,-74
1364356834,ec:17:2f:8d:a2:fe,2437,-37

1364356850,00:0b:86:c1:29:00,2427,-92
1364356850,00:18:01:fb:74:d6,2462,-93
1364356850,00:1d:ce:7b:11:4d,2462,-90
1364356850,20:aa:4b:cf:33:51,2437,-51
1364356850,70:56:81:ca:48:9d,2412,-92
1364356850,d0:57:4c:08:47:a2,2462,-85
1364356850,dc:7b:94:87:16:50,2412,-90
1364356850,dc:7b:94:87:2a:a3,2462,-80
1364356850,dc:7b:94:87:38:fe,5220,-69
1364356850,dc:7b:94:87:46:dd,5745,-46
1364356850,dc:7b:94:87:8b:41,2437,-74
1364356850,ec:17:2f:8d:a2:fe,2437,-37

1364356865,00:0b:86:c1:29:00,2427,-91
1364356865,00:18:01:fb:74:d6,2462,-93
1364356865,00:1d:ce:7b:11:4d,2462,-90
1364356865,20:aa:4b:cf:33:51,2437,-59
1364356865,70:56:81:ca:48:9d,2412,-92
1364356865,d0:57:4c:08:47:a2,2462,-85
1364356865,dc:7b:94:87:16:50,2412,-90
1364356865,dc:7b:94:87:2a:a3,2462,-80
1364356865,dc:7b:94:87:38:fe,5220,-68
1364356865,dc:7b:94:87:46:dd,5745,-46
1364356865,dc:7b:94:87:8b:41,2437,-74
1364356865,ec:17:2f:8d:a2:fe,2437,-37

1364356881,00:0b:86:c1:29:00,2427,-91
1364356881,00:18:01:fb:74:d6,2462,-93
1364356881,00:1d:ce:7b:11:4d,2462,-90
1364356881,20:aa:4b:cf:33:51,2437,-11
1364356881,70:56:81:ca:48:9d,2412,-92
1364356881,d0:57:4c:08:47:a2,2462,-85
1364356881,dc:7b:94:87:16:50,2412,-90
1364356881,dc:7b:94:87:2a:a3,2462,-80
1364356881,dc:7b:94:87:38:fe,5220,-68
1364356881,dc:7b:94:87:46:dd,5745,-46
1364356881,dc:7b:94:87:8b:41,2437,-74
1364356881,ec:17:2f:8d:a2:fe,2437,-37

1364356897,00:0b:86:c1:29:00,2427,-91
1364356897,00:18:01:fb:74:d6,2462,-93
1364356897,00:1d:ce:7b:11:4d,2462,-90
1364356897,20:aa:4b:cf:33:51,2437,-2
1364356897,70:56:81:ca:48:9d,2412,-92
1364356897,d0:57:4c:08:47:a2,2462,-85
1364356897,dc:7b:94:87:16:50,2412,-90
1364356897,dc:7b:94:87:2a:a3,2462,-80
1364356897,dc:7b:94:87:38:fe,5220,-68
1364356897,dc:7b:94:87:46:dd,5745,-46
1364356897,dc:7b:94:87:8b:41,2437,-74
1364356897,ec:17:2f:8d:a2:fe,2437,-37

1364356912,00:0b:86:c1:29:00,2427,-91
1364356912,00:18:01:fb:74:d6,2462,-93
1364356912,00:1d:ce:7b:11:4d,2462,-91
1364356912,20:aa:4b:cf:33:51,2437,-48
1364356912,70:56:81:ca:48:9d,2412,-91
1364356912,d0:57:4c:08:47:a2,2462,-85
1364356912,dc:7b:94:87:2a:a3,2462,-80
1364356912,dc:7b:94:87:38:fe,5220,-69
1364356912,dc:7b:94:87:46:dd,5745,-43
1364356912,dc:7b:94:87:8b:41,2437,-74
1364356912,ec:17:2f:8d:a2:fe,2437,-37

1364356928,00:18:01:fb:74:d6,2462,-91
1364356928,00:1d:ce:7b:11:4d,2462,-91
1364356928,1c:17:d3:fd:14:02,2412,-91
1364356928,20:aa:4b:cf:33:51,2437,-58
1364356928,70:56:81:ca:48:9d,2412,-91
1364356928,d0:57:4c:08:47:a2,2462,-85
1364356928,dc:7b:94:87:16:53,2412,-92
1364356928,dc:7b:94:87:2a:a3,2462,-79
1364356928,dc:7b:94:87:38:fe,5220,-67
1364356928,dc:7b:94:87:46:dd,5745,-45
1364356928,dc:7b:94:87:8b:41,2437,-74
1364356928,ec:17:2f:8d:a2:fe,2437,-37

1364356944,00:18:01:fb:74:d6,2462,-91
1364356944,00:1d:ce:7b:11:4d,2462,-91
1364356944,1c:17:d3:fd:14:02,2412,-91
1364356944,20:aa:4b:cf:33:51,2437,-11
1364356944,70:56:81:ca:48:9d,2412,-91
1364356944,d0:57:4c:08:47:a2,2462,-85
1364356944,dc:7b:94:87:16:53,2412,-92
1364356944,dc:7b:94:87:2a:a3,2462,-79
1364356944,dc:7b:94:87:38:fe,5220,-70
1364356944,dc:7b:94:87:46:dd,5745,-44
1364356944,dc:7b:94:87:8b:41,2437,-74
1364356944,ec:17:2f:8d:a2:fe,2437,-37

1364356959,00:18:01:fb:74:d6,2462,-92
1364356959,00:1d:ce:7b:11:4d,2462,-92
1364356959,1c:17:d3:fd:14:02,2412,-91
1364356959,20:aa:4b:cf:33:51,2437,-11
1364356959,70:56:81:ca:48:9d,2412,-91
1364356959,d0:57:4c:08:47:a2,2462,-85
1364356959,dc:7b:94:87:16:53,2412,-92
1364356959,dc:7b:94:87:2a:a3,2462,-79
1364356959,dc:7b:94:87:38:fe,5220,-70
1364356959,dc:7b:94:87:46:dd,5745,-44
1364356959,dc:7b:94:87:8b:41,2437,-74
1364356959,ec:17:2f:8d:a2:fe,2437,-37

1364356975,00:18:01:fb:74:d6,2462,-92
1364356975,00:1d:ce:7b:11:4d,2462,-92
1364356975,1c:17:d3:fd:14:02,2412,-91
1364356975,20:aa:4b:cf:33:51,2437,-51
1364356975,70:56:81:ca:48:9d,2412,-91
1364356975,d0:57:4c:08:47:a2,2462,-85
1364356975,dc:7b:94:87:16:53,2412,-92
1364356975,dc:7b:94:87:2a:a3,2462,-79
1364356975,dc:7b:94:87:38:fe,5220,-70
1364356975,dc:7b:94:87:46:dd,5745,-44
1364356975,dc:7b:94:87:8b:41,2437,-75
1364356975,ec:17:2f:8d:a2:fe,2437,-37

1364356990,00:18:01:fb:74:d6,2462,-92
1364356990,00:1d:ce:7b:11:4d,2462,-92
1364356990,20:aa:4b:cf:33:51,2437,-59
1364356990,70:56:81:ca:48:9d,2412,-91
1364356990,d0:57:4c:08:47:a2,2462,-85
1364356990,dc:7b:94:87:16:52,2412,-91
1364356990,dc:7b:94:87:2a:a3,2462,-79
1364356990,dc:7b:94:87:38:fe,5220,-68
1364356990,dc:7b:94:87:46:dd,5745,-44
1364356990,dc:7b:94:87:8b:41,2437,-74
1364356990,ec:17:2f:8d:a2:fe,2437,-37

1364357006,00:18:01:fb:74:d6,2462,-92
1364357006,00:1d:ce:7b:11:4d,2462,-92
1364357006,1c:17:d3:fd:14:03,2412,-88
1364357006,20:aa:4b:cf:33:51,2437,-60
1364357006,70:56:81:ca:48:9d,2412,-91
1364357006,d0:57:4c:08:47:a2,2462,-85
1364357006,dc:7b:94:87:16:52,2412,-91
1364357006,dc:7b:94:87:2a:a3,2462,-79
1364357006,dc:7b:94:87:38:fe,5220,-68
1364357006,dc:7b:94:87:46:dd,5745,-44
1364357006,dc:7b:94:87:8b:41,2437,-75
1364357006,ec:17:2f:8d:a2:fe,2437,-37

1364357022,00:0b:86:c1:29:00,2427,-94
1364357022,00:18:01:fb:74:d6,2462,-92
1364357022,1c:17:d3:fd:14:03,2412,-88
1364357022,20:aa:4b:cf:33:51,2437,-12
1364357022,70:56:81:ca:48:9d,2412,-91
