time,BSSID,freq,level
1364410655,00:01:36:57:be:88,2427,-79
1364410655,00:1c:10:af:35:b5,2462,-80
1364410655,00:25:bc:88:5b:6e,5785,-86
1364410655,00:26:18:9f:c0:c9,2437,-36
1364410655,1c:17:d3:fc:db:2f,5200,-76
1364410655,1c:17:d3:fc:f1:1f,5785,-91
1364410655,2c:b0:5d:9e:26:6b,2417,-79
1364410655,74:44:01:96:50:66,2422,-73
1364410655,ac:a0:16:ca:c3:c3,2437,-89
1364410655,d0:57:4c:56:fd:42,2437,-72
1364410655,d0:57:4c:57:57:ff,5220,-75
1364410655,dc:7b:94:87:27:31,2462,-79

1364411873,00:01:36:57:be:88,2427,-76
1364411873,00:1c:10:af:35:b5,2462,-82
1364411873,00:25:bc:88:5b:6d,2427,-70
1364411873,00:26:18:9f:c0:c9,2437,-23
1364411873,1c:17:d3:fc:db:2f,5200,-72
1364411873,1c:17:d3:fc:f1:10,2412,-82
1364411873,2c:b0:5d:9e:26:6b,2417,-15
1364411873,74:44:01:96:50:66,2422,-72
1364411873,ac:a0:16:ca:c3:c0,2437,-86
1364411873,d0:57:4c:56:fd:40,2437,-70
1364411873,d0:57:4c:57:57:ff,5220,-66
1364411873,dc:7b:94:87:27:3f,5785,-89

1364412023,00:01:36:57:be:88,2427,-87
1364412023,00:1c:10:af:35:b5,2462,-86
1364412023,00:25:bc:88:5b:6d,2427,-14
1364412023,00:26:18:9f:c0:c9,2437,-35
1364412023,1c:17:d3:fc:db:2f,5200,-68
1364412023,1c:17:d3:fc:f1:1f,5785,-85
1364412023,2c:b0:5d:9e:26:6b,2417,-67
1364412023,74:44:01:96:50:66,2422,-14
1364412023,ac:a0:16:ca:5b:ef,5765,-94
1364412023,ac:a0:16:ca:c3:c0,2437,-86
1364412023,d0:57:4c:56:fd:40,2437,-70
1364412023,d0:57:4c:57:57:ff,5220,-69
1364412023,dc:7b:94:87:27:3e,5785,-93
1364412023,dc:7b:94:87:27:3f,5785,-91
1364412023,dc:7b:94:87:53:d1,2412,-90

1364412061,00:01:36:57:be:88,2427,-89
1364412061,00:1c:10:af:35:b5,2462,-86
1364412061,00:25:bc:88:5b:6d,2427,-16
1364412061,00:26:18:9f:c0:c9,2437,-36
1364412061,1c:17:d3:fc:db:2f,5200,-65
1364412061,1c:17:d3:fc:f1:1f,5785,-84
1364412061,2c:b0:5d:9e:26:6b,2417,-77
1364412061,74:44:01:96:50:66,2422,-79
1364412061,ac:a0:16:ca:5b:ef,5765,-93
1364412061,d0:57:4c:56:fd:40,2437,-70
1364412061,d0:57:4c:57:57:ff,5220,-70
1364412061,dc:7b:94:87:27:3e,5785,-93
1364412061,dc:7b:94:87:53:d1,2412,-90

1364412071,00:01:36:57:be:88,2427,-89
1364412071,00:1c:10:af:35:b5,2462,-83
1364412071,00:25:bc:88:5b:6d,2427,-16
1364412071,00:26:18:9f:c0:c9,2437,-35
1364412071,1c:17:d3:fc:db:2f,5200,-69
1364412071,1c:17:d3:fc:f1:1d,5785,-86
1364412071,1c:17:d3:fc:f1:1f,5785,-87
1364412071,2c:b0:5d:9e:26:6b,2417,-77
1364412071,74:44:01:96:50:66,2422,-15
1364412071,ac:a0:16:ca:5b:ef,5765,-93
1364412071,ac:a0:16:ca:c3:c0,2437,-86
1364412071,d0:57:4c:56:fd:40,2437,-71
1364412071,d0:57:4c:57:57:ff,5220,-73
1364412071,dc:7b:94:87:27:32,2462,-74
1364412071,dc:7b:94:87:27:3e,5785,-93
1364412071,dc:7b:94:87:53:d1,2412,-90
1364412071,dc:7b:94:87:53:d3,2412,-88

1364852743,00:01:36:57:be:88,2427,-82
1364852743,00:1c:10:af:35:b5,2462,-74
1364852743,00:25:bc:88:5b:6e,5785,-73
1364852743,00:26:18:9f:c0:c9,2437,-49
1364852743,1c:17:d3:fc:db:2f,5200,-69
1364852743,1c:17:d3:fc:f1:10,2437,-73
1364852743,2c:b0:5d:9e:26:6b,2417,-77
1364852743,74:44:01:96:50:66,2422,-59
1364852743,ac:a0:16:ca:5b:e0,2412,-89
1364852743,ac:a0:16:ca:c3:cf,5785,-82
1364852743,d0:57:4c:08:76:4c,5765,-87
1364852743,d0:57:4c:56:fd:42,2437,-73
1364852743,d0:57:4c:57:57:ff,5220,-77
1364852743,dc:7b:94:87:27:3d,5785,-82

1364853942,00:01:36:57:be:88,2427,-82
1364853942,00:1c:10:af:35:b5,2462,-74
1364853942,00:25:bc:88:5b:6e,5785,-73
1364853942,00:26:18:9f:c0:c9,2437,-42
1364853942,1c:17:d3:fc:db:2f,5200,-69
1364853942,1c:17:d3:fc:f1:10,2437,-73
1364853942,2c:b0:5d:9e:26:6b,2417,-77
1364853942,74:44:01:96:50:66,2422,-59
1364853942,ac:a0:16:ca:5b:e0,2412,-89
1364853942,ac:a0:16:ca:c3:cf,5785,-82
1364853942,d0:57:4c:08:76:4f,5765,-88
1364853942,d0:57:4c:56:fd:40,2437,-72
1364853942,d0:57:4c:57:57:ff,5220,-77
1364853942,dc:7b:94:87:27:3e,5785,-84

1364854001,00:01:36:57:be:88,2427,-87
1364854001,00:1c:10:af:35:b5,2462,-74
1364854001,00:25:bc:88:5b:6e,5785,-63
1364854001,00:26:18:9f:c0:c9,2437,-42
1364854001,1c:17:d3:fc:db:2f,5200,-76
1364854001,1c:17:d3:fc:f1:10,2437,-73
