time,BSSID,freq,level
1364356889,00:1d:d2:65:b2:50,2412,-89
1364356889,14:35:8b:06:a6:30,2422,-65
1364356889,40:16:9f:cf:63:0e,2437,-84
1364356889,d0:57:4c:08:76:d0,2462,-80
1364356889,d0:57:4c:08:81:42,2462,-82
1364356889,d0:57:4c:56:fd:1d,5765,-67
1364356889,d0:57:4c:56:fe:f3,2412,-87
1364356889,d0:57:4c:57:45:62,2462,-50
1364356889,d0:57:4c:57:55:52,2412,-77
1364356889,ec:17:2f:7b:2c:80,2437,-71

1364357033,00:1d:d2:65:b2:50,2412,-86
1364357033,14:35:8b:06:a6:30,2422,-64
1364357033,40:16:9f:cf:63:0e,2437,-83
1364357033,d0:57:4c:08:76:d1,2462,-83
1364357033,d0:57:4c:08:81:42,2462,-81
1364357033,d0:57:4c:56:fd:1d,5765,-67
1364357033,d0:57:4c:57:45:62,2462,-50
1364357033,d0:57:4c:57:55:50,2412,-77
1364357033,ec:17:2f:7b:2c:80,2437,-74

1364357318,00:1d:d2:65:b2:50,2412,-86
1364357318,14:35:8b:06:a6:30,2422,-61
1364357318,40:16:9f:cf:63:0e,2437,-83
1364357318,d0:57:4c:08:76:d1,2462,-84
1364357318,d0:57:4c:08:81:42,2462,-81
1364357318,d0:57:4c:56:fd:12,2437,-56
1364357318,d0:57:4c:57:45:62,2462,-50
1364357318,d0:57:4c:57:55:52,2412,-77
1364357318,ec:17:2f:7b:2c:80,2437,-73

1364357398,00:1d:d2:65:b2:50,2412,-86
1364357398,14:35:8b:06:a6:30,2422,-59
1364357398,40:16:9f:cf:63:0e,2437,-83
1364357398,d0:57:4c:08:76:d1,2462,-84
1364357398,d0:57:4c:08:81:42,2462,-81
1364357398,d0:57:4c:56:fd:12,2437,-56
1364357398,d0:57:4c:57:45:62,2462,-50
1364357398,d0:57:4c:57:55:52,2412,-77
1364357398,ec:17:2f:7b:2c:80,2437,-73

1364357683,14:35:8b:06:a6:30,2422,-60
1364357683,d0:57:4c:08:76:d3,2462,-85
1364357683,d0:57:4c:08:81:42,2462,-86
1364357683,d0:57:4c:56:fd:1d,5765,-61
1364357683,d0:57:4c:57:45:62,2462,-50
1364357683,ec:17:2f:7b:2c:80,2437,-75

1364357968,14:35:8b:06:a6:30,2422,-60
1364357968,84:1b:5e:ef:cb:17,2437,-90
1364357968,d0:57:4c:08:76:d1,2462,-85
1364357968,d0:57:4c:08:81:42,2462,-86
1364357968,d0:57:4c:56:fd:12,2437,-60
1364357968,d0:57:4c:57:45:62,2462,-50
1364357968,d0:57:4c:57:55:52,2412,-83
1364357968,ec:17:2f:7b:2c:80,2437,-76

1364358089,14:35:8b:06:a6:30,2422,-60
1364358089,84:1b:5e:ef:cb:17,2437,-90
1364358089,d0:57:4c:08:76:d1,2462,-85
1364358089,d0:57:4c:08:81:42,2462,-86
1364358089,d0:57:4c:56:fd:12,2437,-60
1364358089,d0:57:4c:57:45:62,2462,-50
1364358089,d0:57:4c:57:55:52,2412,-83
1364358089,ec:17:2f:7b:2c:80,2437,-76

1364358099,14:35:8b:06:a6:30,2422,-60
1364358099,84:1b:5e:ef:cb:17,2437,-90
1364358099,d0:57:4c:08:76:d1,2462,-85
1364358099,d0:57:4c:08:81:42,2462,-86
1364358099,d0:57:4c:56:fd:12,2437,-60
1364358099,d0:57:4c:57:45:62,2462,-50
1364358099,d0:57:4c:57:55:52,2412,-83
1364358099,ec:17:2f:7b:2c:80,2437,-76

1364358185,14:35:8b:06:a6:30,2422,-60
1364358185,84:1b:5e:ef:cb:17,2437,-90
1364358185,d0:57:4c:08:76:d1,2462,-84
1364358185,d0:57:4c:08:81:42,2462,-84
