time,BSSID,freq,level
1364356949,04:c5:a4:c2:7b:35,2462,-89
1364356949,1c:17:d3:fc:d2:94,2437,-86
1364356949,1c:17:d3:fc:d5:c5,2462,-81
1364356949,1c:17:d3:fc:db:44,2412,-73
1364356949,1c:17:d3:fd:57:81,2437,-75
1364356949,ac:a0:16:ca:5c:ba,5200,-86
1364356949,ac:a0:16:cb:51:40,2462,-88
1364356949,ac:a0:16:cb:55:aa,5765,-66
1364356949,dc:7b:94:87:0b:65,2412,-80
1364356949,dc:7b:94:87:29:9a,5220,-91

1364358119,1c:17:d3:fc:d2:94,2437,-87
1364358119,1c:17:d3:fc:d5:ca,5805,-93
1364358119,1c:17:d3:fd:57:81,2437,-76
1364358119,ac:a0:16:ca:5c:b5,2437,-77
1364358119,ac:a0:16:cb:51:4e,5805,-90
1364358119,ac:a0:16:cb:55:aa,5765,-66
1364358119,dc:7b:94:87:0b:65,2412,-80
1364358119,dc:7b:94:87:29:9a,5220,-91

1364358149,1c:17:d3:fc:d2:94,2437,-87
1364358149,1c:17:d3:fc:d5:ca,5805,-89
1364358149,1c:17:d3:fc:db:41,2412,-71
1364358149,1c:17:d3:fd:57:81,2437,-76
1364358149,ac:a0:16:ca:5c:b5,2437,-77
1364358149,ac:a0:16:cb:51:4e,5805,-90
1364358149,ac:a0:16:cb:55:aa,5765,-66
1364358149,dc:7b:94:87:0b:65,2412,-79
1364358149,dc:7b:94:87:29:9a,5220,-92

1364359349,1c:17:d3:fc:d2:94,2437,-87
1364359349,1c:17:d3:fc:d5:ca,5805,-85
1364359349,1c:17:d3:fc:db:45,2412,-64
1364359349,1c:17:d3:fc:de:3e,5240,-91
1364359349,1c:17:d3:fd:57:83,2437,-76
1364359349,ac:a0:16:ca:5c:ba,5200,-79
1364359349,ac:a0:16:cb:51:4a,5805,-84
1364359349,ac:a0:16:cb:55:aa,5765,-66
1364359349,dc:7b:94:87:0b:65,2412,-79
1364359349,dc:7b:94:87:21:ee,5200,-90
1364359349,dc:7b:94:87:29:9a,5220,-92

1364359525,1c:17:d3:fc:d2:94,2437,-87
1364359525,1c:17:d3:fc:d5:ca,5805,-85
1364359525,1c:17:d3:fc:db:45,2412,-64
1364359525,1c:17:d3:fc:de:3e,5240,-91
1364359525,1c:17:d3:fd:57:83,2437,-76
1364359525,ac:a0:16:ca:5c:ba,5200,-84
1364359525,ac:a0:16:cb:51:4a,5805,-92
1364359525,ac:a0:16:cb:55:aa,5765,-66
1364359525,dc:7b:94:87:0b:65,2412,-79
1364359525,dc:7b:94:87:21:ee,5200,-90
1364359525,dc:7b:94:87:29:9a,5220,-80

1364359554,00:12:17:6c:f8:f2,2462,-88
1364359554,18:33:9d:71:e7:c1,2437,-76
1364359554,1c:17:d3:fc:e6:03,2412,-79
1364359554,1c:17:d3:fc:ea:20,2412,-77
1364359554,1c:17:d3:fd:69:fc,5805,-95
1364359554,7c:d1:c3:d0:bb:f4,2412,-91
1364359554,b8:be:bf:45:76:f2,2462,-88
1364359554,b8:be:bf:45:7f:92,2462,-82
1364359554,b8:be:bf:45:8b:83,2412,-70
1364359554,b8:be:bf:45:cd:d2,2462,-82
1364359554,d0:57:4c:57:4a:61,2437,-78
1364359554,dc:7b:94:86:fd:a3,2412,-86
1364359554,dc:7b:94:87:1e:33,2437,-87
1364359554,dc:7b:94:87:25:a3,2412,-85
1364359554,dc:7b:94:87:28:11,2412,-81
1364359554,dc:7b:94:87:29:25,2437,-80
1364359554,dc:7b:94:87:2e:a1,2462,-75
1364359554,dc:7b:94:87:50:25,2437,-85
1364359554,dc:7b:94:87:92:1d,5805,-79

1364359659,02:24:34:ee:86:ed,2437,-90
1364359659,18:33:9d:71:e7:c1,2437,-76
1364359659,1c:17:d3:fc:e6:03,2412,-61
1364359659,1c:17:d3:fd:69:fc,5805,-95
1364359659,36:a9:05:11:71:69,2437,-86
1364359659,ac:a0:16:ca:8f:02,2462,-89
1364359659,b8:be:bf:14:7c:32,2412,-84
1364359659,b8:be:bf:14:7d:c3,2462,-77
1364359659,b8:be:bf:45:76:f2,2462,-88
1364359659,b8:be:bf:45:7f:92,2462,-82
1364359659,b8:be:bf:45:8b:84,2412,-90
1364359659,b8:be:bf:45:8c:de,5805,-95
1364359659,dc:7b:94:87:0c:b2,2412,-65
1364359659,dc:7b:94:87:0d:a3,2462,-75
1364359659,dc:7b:94:87:25:a3,2412,-85
1364359659,dc:7b:94:87:28:11,2412,-81
1364359659,dc:7b:94:87:29:25,2437,-80
1364359659,dc:7b:94:87:2e:a1,2462,-75
1364359659,dc:7b:94:87:6b:0c,5805,-94
1364359659,dc:7b:94:87:a4:73,2437,-74

1364359735,04:c5:a4:93:eb:6d,5805,-97
1364359735,18:33:9d:71:e7:c5,2437,-82
1364359735,1c:17:d3:fc:db:d3,2412,-89
1364359735,1c:17:d3:fc:de:81,2462,-67
1364359735,1c:17:d3:fc:e6:0c,5240,-80
1364359735,1c:17:d3:fd:0a:91,2462,-69
1364359735,1c:17:d3:fd:51:ce,5805,-95
1364359735,ac:a0:16:ca:62:62,2412,-79
1364359735,ac:a0:16:ca:8f:02,2462,-89
1364359735,ac:a0:16:cb:51:0e,5805,-88
1364359735,b8:be:bf:14:7d:c3,2462,-84
1364359735,b8:be:bf:45:7f:90,2462,-79
1364359735,b8:be:bf:45:8c:df,5805,-93
1364359735,dc:7b:94:87:00:d1,2412,-86
1364359735,dc:7b:94:87:0a:42,2412,-88
1364359735,dc:7b:94:87:0c:b2,2412,-65
1364359735,dc:7b:94:87:0d:a3,2462,-75
1364359735,dc:7b:94:87:28:10,2412,-87
1364359735,dc:7b:94:87:42:f0,2462,-89
1364359735,dc:7b:94:87:6b:0c,5805,-94
1364359735,dc:7b:94:87:a4:73,2437,-74

1364359926,1c:17:d3:fd:4f:0e,5240,-50

1364360226,00:1b:63:2a:d1:55,2457,-83
1364360226,00:22:6b:83:35:bd,2437,-88
1364360226,18:33:9d:71:e7:c0,2437,-74
1364360226,1c:17:d3:fd:69:f3,2462,-69
1364360226,58:6d:8f:10:fb:4a,2462,-80
1364360226,7c:d1:c3:d0:bb:f4,2412,-85
1364360226,84:1b:5e:34:45:f4,2442,-86
1364360226,ac:a0:16:cb:41:d1,2412,-80
1364360226,ac:a0:16:cb:4e:70,2412,-83
1364360226,ac:a0:16:cb:50:cd,5745,-95
1364360226,ac:a0:16:cb:51:ae,5785,-91
1364360226,b8:be:bf:14:7c:32,2412,-73
1364360226,d0:57:4c:57:46:a1,2437,-81
1364360226,d0:57:4c:57:48:93,2437,-80
1364360226,dc:7b:94:87:01:9f,5745,-99
1364360226,dc:7b:94:87:02:81,2412,-89
1364360226,dc:7b:94:87:27:53,2462,-87
1364360226,dc:7b:94:87:8f:21,2462,-82
1364360226,dc:7b:94:87:97:6f,5220,-93
1364360226,dc:7b:94:87:a4:21,2437,-80
1364360226,dc:7b:94:87:c0:6c,5240,-86

1364360376,00:1b:63:2a:d1:55,2457,-81
1364360376,00:22:6b:83:35:bd,2437,-88
1364360376,18:33:9d:71:e7:c0,2437,-71
1364360376,58:6d:8f:10:fb:4a,2462,-82
1364360376,7c:d1:c3:d0:bb:f4,2412,-85
1364360376,84:1b:5e:34:45:f4,2442,-86
1364360376,ac:a0:16:cb:41:d1,2412,-82
1364360376,ac:a0:16:cb:4e:70,2412,-83
1364360376,ac:a0:16:cb:50:cd,5745,-95
1364360376,ac:a0:16:cb:51:ae,5785,-91
1364360376,b8:be:bf:14:7c:32,2412,-80
1364360376,d0:57:4c:57:46:a1,2437,-81
1364360376,d0:57:4c:57:48:93,2437,-86
1364360376,dc:7b:94:87:01:9f,5745,-99
1364360376,dc:7b:94:87:02:81,2412,-89
1364360376,dc:7b:94:87:27:53,2462,-87
1364360376,dc:7b:94:87:8f:21,2462,-82
1364360376,dc:7b:94:87:97:6f,5220,-93
1364360376,dc:7b:94:87:a4:21,2437,-81
1364360376,dc:7b:94:87:c0:6c,5240,-86

1364360409,02:21:71:18:e8:15,2412,-73
1364360409,10:9a:dd:8b:6a:9c,5745,-99
1364360409,1c:17:d3:fc:dc:d3,2462,-77
1364360409,1c:17:d3:fc:e5:d2,2462,-79
1364360409,20:c9:d0:27:38:77,2412,-77
1364360409,36:a9:05:12:34:f9,2437,-91
1364360409,98:fc:11:47:c2:c9,2437,-82
1364360409,b8:be:bf:14:7c:35,2412,-79
1364360409,d0:57:4c:56:5e:13,2437,-75
1364360409,d0:57:4c:57:3f:53,2462,-75
1364360409,dc:7b:94:87:27:e0,2412,-69
1364360409,e0:91:f5:83:f5:e2,2437,-89

1364360421,02:21:71:18:e8:15,2412,-59
1364360421,10:9a:dd:8b:6a:9b,2462,-74
1364360421,1c:17:d3:fc:dc:d3,2462,-77
1364360421,1c:17:d3:fc:e5:d2,2462,-79
1364360421,1c:17:d3:fc:ec:1c,5805,-84
1364360421,20:4e:7f:39:2d:d2,2417,-87
1364360421,98:fc:11:47:c2:c9,2437,-70
1364360421,ac:a0:16:ca:a1:3f,5805,-97
1364360421,ac:a0:16:ca:b8:9f,5220,-92
1364360421,ac:a0:16:cb:39:cd,5765,-93
1364360421,ac:a0:16:cb:49:93,2412,-82
1364360421,d0:57:4c:57:3f:53,2462,-71
1364360421,dc:7b:94:87:17:60,2462,-86
1364360421,dc:7b:94:87:22:de,5745,-96
1364360421,dc:7b:94:87:23:e2,2462,-72
1364360421,dc:7b:94:87:27:e0,2412,-69
1364360421,e0:91:f5:83:f5:e2,2437,-81

1364360458,02:21:71:18:e8:15,2412,-71
1364360458,10:9a:dd:8b:6a:9b,2462,-74
1364360458,1c:17:d3:fc:d2:dd,5240,-92
1364360458,1c:17:d3:fc:ec:1c,5805,-84
1364360458,1c:17:d3:fc:ec:1e,5805,-97
1364360458,1c:17:d3:fd:ab:7c,5765,-97
1364360458,20:4e:7f:39:2d:d2,2417,-87
1364360458,7c:d1:c3:cf:24:08,2462,-83
1364360458,98:fc:11:47:c2:c9,2437,-70
1364360458,ac:a0:16:ca:a1:3f,5805,-97
1364360458,ac:a0:16:ca:b8:9f,5220,-92
1364360458,ac:a0:16:cb:39:cd,5765,-93
1364360458,ac:a0:16:cb:49:93,2412,-82
1364360458,ac:a0:16:cb:52:81,2412,-82
