time,BSSID,freq,level
1364404039,00:01:36:57:be:88,2427,-15
1364404039,00:25:bc:88:5b:6d,2427,-70
1364404039,00:26:18:9f:c0:c9,2437,-39
1364404039,1c:17:d3:fc:db:2f,5200,-72
1364404039,1c:17:d3:fc:f1:13,2412,-80
1364404039,2c:b0:5d:9e:26:6b,2417,-75
1364404039,ac:a0:16:ca:c3:c2,2437,-82
1364404039,d0:57:4c:56:fd:43,2462,-70
1364404039,d0:57:4c:57:57:ff,5220,-74
1364404039,dc:7b:94:87:27:31,2462,-79

1364405239,00:01:36:57:be:88,2427,-15
1364405239,00:25:bc:88:5b:6d,2427,-70
1364405239,00:26:18:9f:c0:c9,2437,-37
1364405239,1c:17:d3:fc:db:2f,5200,-72
1364405239,1c:17:d3:fc:f1:1c,5785,-91
1364405239,2c:b0:5d:9e:26:6b,2417,-75
1364405239,ac:a0:16:ca:c3:c0,2437,-85
1364405239,d0:57:4c:56:fd:40,2462,-70
1364405239,d0:57:4c:57:57:ff,5220,-74
1364405239,dc:7b:94:87:27:31,2462,-79

1364405514,00:26:18:9f:c0:c9,2437,-37
1364405514,d0:57:4c:08:85:70,2412,-87

1364405528,00:01:36:57:be:87,2427,-85
1364405528,04:c5:a4:67:a5:ad,5765,-98
1364405528,1c:17:d3:fc:de:6d,5200,-90
1364405528,1c:17:d3:fd:0d:13,2412,-82
1364405528,5c:96:9d:64:5d:e1,2462,-89
1364405528,ac:a0:16:ca:5c:9c,5765,-97
1364405528,ac:a0:16:ca:c7:12,2462,-85
1364405528,d0:57:4c:08:80:df,5220,-86
1364405528,d0:57:4c:08:85:70,2412,-88
1364405528,d0:57:4c:08:9d:e3,2412,-86
1364405528,d0:57:4c:56:58:bf,5785,-96
1364405528,d0:57:4c:56:66:23,2437,-88
1364405528,dc:7b:94:87:00:fc,5805,-95
1364405528,dc:7b:94:87:0c:1d,5200,-93
1364405528,dc:7b:94:87:0d:ee,5745,-92
1364405528,dc:7b:94:87:29:c3,2437,-86
1364405528,dc:7b:94:87:38:1d,5785,-96

1364405560,00:01:36:57:be:87,2427,-85
1364405560,04:c5:a4:67:a5:ad,5765,-90
1364405560,1c:17:d3:fc:de:6d,5200,-90
1364405560,1c:17:d3:fd:0d:13,2412,-82
1364405560,5c:96:9d:64:5d:e1,2462,-81
1364405560,ac:a0:16:ca:5c:9c,5765,-94
1364405560,ac:a0:16:ca:c7:12,2462,-74
1364405560,d0:57:4c:08:80:df,5220,-86
1364405560,d0:57:4c:08:85:70,2412,-88
1364405560,d0:57:4c:08:9d:e3,2412,-78
1364405560,d0:57:4c:56:58:bf,5785,-96
1364405560,d0:57:4c:56:66:23,2437,-88
1364405560,dc:7b:94:87:00:fc,5805,-95
1364405560,dc:7b:94:87:0c:1d,5200,-94
1364405560,dc:7b:94:87:0d:ee,5745,-92
1364405560,dc:7b:94:87:29:c3,2437,-86
1364405560,dc:7b:94:87:38:1d,5785,-96

1364405677,02:27:57:14:9c:13,2437,-86
1364405677,36:a9:05:12:34:f9,2437,-77
1364405677,5c:96:9d:64:5d:e1,2462,-81
1364405677,ac:a0:16:ca:c7:12,2462,-74
1364405677,dc:7b:94:87:29:c0,2437,-79
1364405677,e0:46:9a:dc:52:02,2437,-90
1364405677,f8:1e:df:ff:15:fb,2437,-84

1364405692,02:27:57:14:9c:13,2437,-86
1364405692,1c:17:d3:fd:56:da,5220,-94
1364405692,28:cf:da:b0:5c:e1,2412,-80
1364405692,70:56:81:cc:b1:bb,2412,-90
1364405692,e0:46:9a:dc:52:02,2437,-90
1364405692,f8:1e:df:ff:15:fb,2437,-84

1364405717,1c:17:d3:fd:56:d1,2412,-82
1364405717,28:cf:da:b0:5c:e1,2412,-79
1364405717,70:56:81:cc:b1:bb,2412,-90

1364405732,1c:17:d3:fd:56:d1,2412,-82
1364405732,28:cf:da:b0:5c:e1,2412,-79
1364405732,70:56:81:cc:b1:bb,2412,-90

1364405747,1c:17:d3:fd:56:d1,2412,-82
1364405747,28:cf:da:b0:5c:e1,2412,-79
1364405747,70:56:81:cc:b1:bb,2412,-87

1364405763,1c:17:d3:fd:56:d1,2412,-82
1364405763,28:cf:da:b0:5c:e1,2412,-79
1364405763,70:56:81:cc:b1:bb,2412,-87
1364405763,dc:7b:94:87:8a:11,2437,-84

1364405779,1c:17:d3:fc:d8:50,2437,-82
1364405779,70:56:81:cc:b1:bb,2412,-87
1364405779,d0:57:4c:57:3f:dc,5805,-94
1364405779,dc:7b:94:87:09:7d,5785,-90
1364405779,dc:7b:94:87:0b:41,2462,-79
1364405779,dc:7b:94:87:47:79,5200,-83
1364405779,dc:7b:94:87:8a:11,2437,-80

1364405794,1c:17:d3:fc:d8:50,2437,-86
1364405794,70:56:81:cc:b1:bb,2412,-87
1364405794,d0:57:4c:57:3f:dc,5805,-94
1364405794,dc:7b:94:87:09:7d,5785,-90
1364405794,dc:7b:94:87:0b:41,2462,-79
1364405794,dc:7b:94:87:47:79,5200,-83
1364405794,dc:7b:94:87:8a:11,2437,-77

1364405846,1c:17:d3:fc:d8:50,2437,-86
1364405846,dc:7b:94:87:29:2a,5785,-98
1364405846,dc:7b:94:87:32:be,5785,-90
1364405846,dc:7b:94:87:8a:11,2437,-77

1364405861,ac:a0:16:ca:5b:aa,5240,-86
1364405861,ac:a0:16:ca:9f:0f,5240,-89
1364405861,dc:7b:94:87:29:2a,5785,-98
1364405861,dc:7b:94:87:32:be,5785,-90
1364405861,dc:7b:94:87:4a:c5,2462,-81

1364405886,04:c5:a4:8c:ab:04,2412,-75
1364405886,ac:a0:16:ca:5b:aa,5240,-86
1364405886,ac:a0:16:ca:9f:0f,5240,-89
1364405886,dc:7b:94:87:29:2a,5785,-98
1364405886,dc:7b:94:87:32:be,5785,-90
1364405886,dc:7b:94:87:4a:c5,2462,-81

1364405907,00:1b:63:2a:d1:55,2457,0
1364405907,18:33:9d:71:e7:c1,2437,-83
1364405907,ac:a0:16:ca:5e:c0,2462,-86
1364405907,ac:a0:16:cb:41:d3,2412,-87
1364405907,ac:a0:16:cb:51:af,5785,-97
1364405907,b8:be:bf:14:7c:31,2412,-72
1364405907,b8:be:bf:45:d6:10,2462,-86
1364405907,d0:57:4c:57:46:a5,2437,-89
1364405907,dc:7b:94:87:a4:21,2437,-84

1364405932,00:1b:63:2a:d1:55,2457,0
1364405932,18:33:9d:71:e7:c1,2437,-80
1364405932,36:a9:05:12:34:f9,2437,-90
1364405932,ac:a0:16:ca:5e:c0,2462,-86
1364405932,ac:a0:16:cb:41:d3,2412,-87
1364405932,ac:a0:16:cb:51:af,5785,-97
1364405932,b8:be:bf:14:7c:31,2412,-72
1364405932,b8:be:bf:45:d6:10,2462,-86
1364405932,d0:57:4c:57:46:a5,2437,-89
1364405932,dc:7b:94:87:a4:21,2437,-84

1364406004,18:33:9d:71:e7:c1,2437,-80
1364406004,1c:17:d3:fc:ed:63,2462,-75
1364406004,36:a9:05:12:34:f9,2437,-90
1364406004,ac:a0:16:ca:5e:c0,2462,-86
1364406004,dc:7b:94:87:8f:21,2462,-79
1364406004,dc:7b:94:87:a4:23,2437,-73
1364406004,dc:7b:94:87:b0:03,2462,-77

1364406021,18:33:9d:71:e7:c5,2437,-82
1364406021,1c:17:d3:fc:ed:63,2462,-75
1364406021,d0:57:4c:56:5a:23,2462,-85
1364406021,dc:7b:94:87:35:33,2412,-79
1364406021,dc:7b:94:87:49:dc,5180,-94
1364406021,dc:7b:94:87:8f:21,2462,-79
1364406021,dc:7b:94:87:b0:03,2462,-77

1364406037,18:33:9d:71:e7:c5,2437,-82
1364406037,1c:17:d3:fc:ed:62,2462,-88
1364406037,ac:a0:16:ca:8f:00,2462,-84
1364406037,d0:57:4c:56:5a:23,2462,-85
1364406037,dc:7b:94:87:35:33,2412,-79
1364406037,dc:7b:94:87:49:dc,5180,-94

1364406053,00:11:24:06:96:47,2437,-86
1364406053,00:22:6b:83:35:bd,2437,-77
