time,BSSID,freq,level
1364356846,08:86:3b:f1:97:dc,2412,-90
1364356846,30:46:9a:9c:14:02,2462,-63
1364356846,7c:d1:c3:cb:27:c8,2462,-93

1364356935,00:14:bf:b5:a3:37,2437,-93
1364356935,08:86:3b:f1:97:dc,2412,-87
1364356935,30:46:9a:9c:14:02,2462,-64
1364356935,7c:d1:c3:cb:27:c8,2462,-100

1364356995,00:14:bf:b5:a3:37,2437,-94
1364356995,08:86:3b:f1:97:dc,2412,-87
1364356995,30:46:9a:9c:14:02,2462,-48
1364356995,7c:d1:c3:cb:27:c8,2462,-90

1364357055,00:14:bf:b5:a3:37,2437,-95
1364357055,08:86:3b:f1:97:dc,2412,-87
1364357055,30:46:9a:9c:14:02,2462,-60
1364357055,7c:d1:c3:cb:27:c8,2462,-93

1364357115,00:14:bf:b5:a3:37,2437,-94
1364357115,08:86:3b:f1:97:dc,2412,-86
1364357115,30:46:9a:9c:14:02,2462,-61
1364357115,7c:d1:c3:cb:27:c8,2462,-93

1364357175,00:14:bf:b5:a3:37,2437,-93
1364357175,08:86:3b:f1:97:dc,2412,-86
1364357175,30:46:9a:9c:14:02,2462,-61
1364357175,7c:d1:c3:cb:27:c8,2462,-92

1364357235,00:14:bf:b5:a3:37,2437,-94
1364357235,00:1e:2a:fa:6a:f0,2457,-98
1364357235,08:86:3b:f1:97:dc,2412,-86
1364357235,30:46:9a:9c:14:02,2462,-60
1364357235,7c:d1:c3:cb:27:c8,2462,-92

1364357295,00:14:bf:b5:a3:37,2437,-93
1364357295,00:1e:2a:fa:6a:f0,2457,-98
1364357295,08:86:3b:f1:97:dc,2412,-87
1364357295,30:46:9a:9c:14:02,2462,-60
1364357295,7c:d1:c3:cb:27:c8,2462,-93

1364357355,00:14:bf:b5:a3:37,2437,-93
1364357355,08:86:3b:f1:97:dc,2412,-87
1364357355,30:46:9a:9c:14:02,2462,-62
1364357355,7c:d1:c3:cb:27:c8,2462,-97

1364357398,00:14:bf:b5:a3:37,2437,-94
1364357398,08:86:3b:f1:97:dc,2412,-88
1364357398,30:46:9a:9c:14:02,2462,-61
1364357398,7c:d1:c3:cb:27:c8,2462,-91

1364357459,00:14:bf:b5:a3:37,2437,-95
1364357459,08:86:3b:f1:97:dc,2412,-88
1364357459,30:46:9a:9c:14:02,2462,-62
1364357459,7c:d1:c3:cb:27:c8,2462,-93

1364357518,00:14:bf:b5:a3:37,2437,-93
1364357518,08:86:3b:f1:97:dc,2412,-86
1364357518,30:46:9a:9c:14:02,2462,-60
1364357518,7c:d1:c3:cb:27:c8,2462,-91

1364357579,00:14:bf:b5:a3:37,2437,-93
1364357579,08:86:3b:f1:97:dc,2412,-87
1364357579,30:46:9a:9c:14:02,2462,-61
1364357579,7c:d1:c3:cb:27:c8,2462,-92

1364357639,00:14:bf:b5:a3:37,2437,-94
1364357639,08:86:3b:f1:97:dc,2412,-86
1364357639,30:46:9a:9c:14:02,2462,-60
1364357639,7c:d1:c3:cb:27:c8,2462,-91

1364357685,00:14:bf:b5:a3:37,2437,-94
1364357685,08:86:3b:f1:97:dc,2412,-86
1364357685,30:46:9a:9c:14:02,2462,-63
1364357685,7c:d1:c3:cb:27:c8,2462,-90

