time,BSSID,freq,level
1364407095,00:01:36:57:be:88,2427,-82
1364407095,00:1c:10:af:35:b5,2462,-78
1364407095,00:25:bc:88:5b:6e,5785,-97
1364407095,00:26:18:9f:c0:c9,2437,-39
1364407095,1c:17:d3:fc:db:2f,5200,-64
1364407095,1c:17:d3:fc:f1:1f,5785,-93
1364407095,2c:b0:5d:9e:26:6b,2417,-74
1364407095,74:44:01:96:50:66,2422,-14
1364407095,ac:a0:16:ca:5b:ec,5765,-97
1364407095,d0:57:4c:08:76:4f,5200,-93
1364407095,d0:57:4c:56:fd:42,2437,-80
1364407095,d0:57:4c:57:00:2f,5220,-92
1364407095,d0:57:4c:57:57:ff,5220,-75
1364407095,dc:7b:94:87:27:30,2462,-75
1364407095,dc:7b:94:87:53:d0,2412,-89

1364407553,00:01:36:57:be:88,2427,-68
1364407553,00:1c:10:af:35:b5,2462,-75
1364407553,00:25:bc:88:5b:6d,2427,-73
1364407553,00:26:18:9f:c0:c9,2437,-33
1364407553,1c:17:d3:fc:db:2f,5200,-74
1364407553,1c:17:d3:fc:f1:10,2412,-78
1364407553,2c:b0:5d:9e:26:6b,2417,-67
1364407553,ac:a0:16:ca:c3:c0,2437,-83
1364407553,d0:57:4c:56:fd:42,2437,-72
1364407553,d0:57:4c:57:57:ff,5220,-70
1364407553,dc:7b:94:87:27:31,2462,-69
1364407553,dc:7b:94:87:53:d3,2412,-86

1364408295,00:01:36:57:be:88,2427,-68
1364408295,00:1c:10:af:35:b5,2462,-75
1364408295,00:25:bc:88:5b:6d,2427,-73
1364408295,00:26:18:9f:c0:c9,2437,-33
1364408295,1c:17:d3:fc:db:2f,5200,-74
1364408295,1c:17:d3:fc:f1:10,2412,-78
1364408295,2c:b0:5d:9e:26:6b,2417,-67
1364408295,ac:a0:16:ca:c3:c0,2437,-83
1364408295,d0:57:4c:56:fd:42,2437,-72
1364408295,d0:57:4c:57:57:ff,5220,-70
1364408295,dc:7b:94:87:27:31,2462,-69
1364408295,dc:7b:94:87:53:d3,2412,-86

1364411164,00:01:36:57:be:88,2427,-67
1364411164,00:1c:10:af:35:b5,2462,-78
1364411164,00:25:bc:88:5b:6d,2427,-73
1364411164,00:26:18:9f:c0:c9,2437,-42
1364411164,1c:17:d3:fc:db:2f,5200,-72
1364411164,1c:17:d3:fc:f1:12,2412,-79
1364411164,2c:b0:5d:9e:26:6b,2417,-72
1364411164,74:44:01:96:50:66,2422,-13
1364411164,ac:a0:16:ca:c3:c2,2437,-85
1364411164,d0:57:4c:56:fd:41,2437,-70
1364411164,d0:57:4c:57:57:f0,2412,-65
1364411164,dc:7b:94:87:27:31,2462,-71
1364411164,dc:7b:94:87:53:d3,2412,-84

1364416688,00:01:36:57:be:87,2427,-76
1364416688,00:1c:10:af:35:b5,2462,-16
1364416688,00:25:bc:88:5b:6d,2427,-56
1364416688,00:26:18:9f:c0:c9,2437,-41
1364416688,1c:17:d3:fc:db:2f,5200,-69
1364416688,1c:17:d3:fc:f1:1f,5785,-87
1364416688,2c:b0:5d:9e:26:6d,5220,-96
1364416688,74:44:01:96:50:66,2422,-61
1364416688,ac:a0:16:ca:5b:ee,5765,-92
1364416688,ac:a0:16:ca:a3:02,2412,-87
1364416688,ac:a0:16:ca:c3:c0,2437,-79
1364416688,d0:57:4c:56:fd:42,2437,-55
1364416688,d0:57:4c:57:00:20,2412,-85
1364416688,d0:57:4c:57:57:ff,5220,-64
1364416688,dc:7b:94:87:27:33,2462,-77

1364417451,00:01:36:57:be:87,2427,-67
1364417451,00:26:18:9f:c0:c9,2437,-41
1364417451,1c:17:d3:fc:de:62,2462,-86
1364417451,5c:96:9d:64:5d:e1,2462,-90
1364417451,ac:a0:16:ca:5c:9f,5765,-70
1364417451,ac:a0:16:ca:a3:0f,5200,-95
1364417451,d0:57:4c:08:78:42,2412,-73
1364417451,d0:57:4c:08:80:df,5220,-70
1364417451,d0:57:4c:08:84:ef,5805,-74
1364417451,d0:57:4c:56:58:b0,2462,-85

1364417467,00:01:36:57:be:87,2427,-67
1364417467,00:1c:10:af:35:b5,2462,-92
1364417467,1c:17:d3:fc:de:62,2462,-86
1364417467,5c:96:9d:64:5d:e1,2462,-90
1364417467,ac:a0:16:ca:5c:9f,5765,-67
1364417467,ac:a0:16:ca:a3:0f,5200,-95
1364417467,d0:57:4c:08:78:42,2412,-73
1364417467,d0:57:4c:08:80:df,5220,-70
1364417467,d0:57:4c:08:84:ef,5805,-74
1364417467,d0:57:4c:56:58:b0,2462,-81

1364417483,00:01:36:57:be:87,2427,-67
1364417483,00:1c:10:af:35:b5,2462,-88
1364417483,1c:17:d3:fc:de:62,2462,-84
1364417483,5c:96:9d:64:5d:e1,2462,-85
1364417483,74:44:01:96:50:66,2422,-89
1364417483,ac:a0:16:ca:5c:9f,5765,-70
1364417483,ac:a0:16:ca:a3:0f,5200,-96
1364417483,d0:57:4c:08:78:42,2412,-73
1364417483,d0:57:4c:08:80:df,5220,-63
1364417483,d0:57:4c:08:84:ef,5805,-74
1364417483,d0:57:4c:56:58:b0,2462,-81

1364417493,00:01:36:57:be:87,2427,-58
1364417493,00:1c:10:af:35:b5,2462,-88
1364417493,1c:17:d3:fc:de:62,2462,-84
1364417493,5c:96:9d:64:5d:e1,2462,-88
1364417493,74:44:01:96:50:66,2422,-90
1364417493,ac:a0:16:ca:5c:9f,5765,-71
1364417493,ac:a0:16:ca:a3:0f,5200,-95
1364417493,d0:57:4c:08:78:42,2412,-65
1364417493,d0:57:4c:08:80:df,5220,-67
1364417493,d0:57:4c:08:84:ef,5805,-78
1364417493,d0:57:4c:08:85:72,2412,-86
1364417493,d0:57:4c:56:58:b0,2462,-82

1364417582,00:01:36:57:be:87,2427,-83
1364417582,00:1c:10:af:35:b5,2462,-88
1364417582,1c:17:d3:fc:de:62,2462,-84
1364417582,5c:96:9d:64:5d:e1,2462,-86
1364417582,74:44:01:96:50:66,2422,-89
1364417582,ac:a0:16:ca:5c:9f,5765,-81
1364417582,ac:a0:16:ca:a3:0f,5200,-95
1364417582,d0:57:4c:08:78:42,2412,-65
1364417582,d0:57:4c:08:80:df,5220,-75
1364417582,d0:57:4c:08:84:ef,5805,-76
1364417582,d0:57:4c:08:85:72,2412,-63
1364417582,d0:57:4c:56:58:b0,2462,-70

1364417667,00:01:36:57:be:87,2427,-83
1364417667,1c:17:d3:fc:de:6f,5200,-86
1364417667,36:a9:05:12:34:f9,2437,-81
1364417667,5c:96:9d:64:5d:e1,2462,-86
1364417667,74:44:01:96:50:66,2422,-87
1364417667,ac:a0:16:ca:5b:ee,5765,-90
1364417667,ac:a0:16:ca:5c:9f,5765,-81
1364417667,ac:a0:16:ca:a4:70,2462,-80
1364417667,d0:57:4c:08:80:df,5220,-75
1364417667,d0:57:4c:08:85:72,2412,-63
1364417667,d0:57:4c:56:58:b0,2462,-70
1364417667,d0:57:4c:57:00:2f,5220,-86
1364417667,d0:57:4c:57:46:0f,5200,-86

1364417727,1c:17:d3:fc:d5:63,2462,-76
1364417727,68:7f:74:3e:09:a6,2462,-91
1364417727,74:44:01:96:50:66,2422,-87
1364417727,d0:57:4c:08:50:6c,5805,-92
1364417727,d0:57:4c:57:41:63,2462,-75
1364417727,d0:57:4c:57:48:30,2412,-78
1364417727,dc:7b:94:87:17:02,2462,-87
1364417727,dc:7b:94:87:1d:f1,2437,-85
1364417727,dc:7b:94:87:29:c2,2437,-78

1364417785,5c:96:9d:64:5d:e1,2462,-89
1364417785,68:7f:74:3e:09:a6,2462,-91
1364417785,d0:57:4c:08:50:6c,5805,-92
1364417785,d0:57:4c:57:41:63,2462,-75
1364417785,d0:57:4c:57:48:30,2412,-71
1364417785,dc:7b:94:87:29:c3,2437,-86

1364417801,00:25:bc:88:5b:6d,2427,-91
1364417801,00:26:18:9f:c0:c9,2437,-89
1364417801,5c:96:9d:64:5d:e1,2462,-89
1364417801,d0:57:4c:08:9d:e0,2412,-79
1364417801,d0:57:4c:56:66:20,2437,-87
1364417801,d0:57:4c:57:45:f0,2412,-90
1364417801,dc:7b:94:87:2e:63,2437,-87
1364417801,dc:7b:94:87:53:d0,2412,-86
1364417801,dc:7b:94:87:8e:01,2437,-83
1364417801,dc:7b:94:87:92:91,2462,-71

1364417812,02:23:43:b4:8d:af,2457,-82
1364417812,70:56:81:82:d5:a3,2462,-89
1364417812,dc:7b:94:86:fd:a3,2412,-85
1364417812,dc:7b:94:87:2e:63,2437,-87
1364417812,dc:7b:94:87:8e:01,2437,-83
1364417812,dc:7b:94:87:92:91,2462,-71
1364417812,dc:7b:94:87:a2:23,2412,-86
1364417812,dc:7b:94:87:ad:81,2412,-78
1364417812,e4:ce:8f:66:de:d4,2462,-89

1364417825,02:23:43:b4:8d:af,2457,-82
1364417825,1c:17:d3:fc:e6:01,2412,-86
1364417825,70:56:81:82:d5:a3,2462,-89
1364417825,b8:be:bf:45:8a:a4,2412,-89
1364417825,dc:7b:94:86:fd:a3,2412,-89
1364417825,dc:7b:94:87:2e:63,2437,-87
1364417825,dc:7b:94:87:8e:01,2437,-83
1364417825,dc:7b:94:87:92:91,2462,-71
1364417825,dc:7b:94:87:a2:23,2412,-86
1364417825,dc:7b:94:87:ad:81,2412,-73
1364417825,e4:ce:8f:66:de:d4,2462,-89

1364417853,18:33:9d:71:e7:c0,2437,-84
1364417853,1c:17:d3:fc:e6:01,2412,-86
1364417853,ac:a0:16:cb:41:d3,2412,-87
1364417853,b8:be:bf:45:8a:a4,2412,-89
1364417853,d0:57:4c:57:46:a4,2437,-88
1364417853,dc:7b:94:86:fd:a3,2412,-89
1364417853,dc:7b:94:87:28:13,2412,-87

1364417874,18:33:9d:71:e7:c0,2437,-84
1364417874,ac:a0:16:cb:41:d3,2412,-87
1364417874,d0:57:4c:08:7f:d0,2412,-81
1364417874,d0:57:4c:57:46:a4,2437,-88
1364417874,dc:7b:94:87:28:13,2412,-86

1364417887,7c:d1:c3:d0:bb:f4,2412,-80
1364417887,d0:57:4c:08:7f:d0,2412,-84
1364417887,dc:7b:94:87:28:13,2412,-86

1364417943,00:26:f2:8d:bb:87,2422,-84
1364417943,0c:d5:02:a2:26:43,2462,-84
1364417943,58:6d:8f:10:fb:4a,2462,-54
1364417943,d0:57:4c:08:52:4e,5765,-88
1364417943,d0:57:4c:56:fd:b3,2412,-81

1364417959,00:26:f2:8d:bb:87,2422,-84
1364417959,0c:d5:02:a2:26:43,2462,-84
1364417959,20:aa:4b:e4:97:38,2437,-88
1364417959,58:6d:8f:10:fb:4a,2462,-54
1364417959,7c:d1:c3:d0:bb:f4,2412,-84
1364417959,d0:57:4c:08:52:4e,5765,-88
1364417959,d0:57:4c:56:fd:b3,2412,-81

1364417975,00:15:70:3f:54:10,2437,-83
1364417975,00:25:4b:0a:d2:5d,2417,-88
1364417975,00:26:f2:8d:bb:87,2422,-86
1364417975,08:86:3b:ba:0a:5f,2437,-84
1364417975,0a:86:3b:ba:0a:50,2437,-85
1364417975,0c:d5:02:a2:26:43,2462,-84
1364417975,20:aa:4b:e4:97:38,2437,-88
1364417975,58:6d:8f:10:fb:4a,2462,-54
1364417975,70:56:81:84:9a:01,2417,-89
1364417975,7c:d1:c3:d0:bb:f4,2412,-80
1364417975,c8:d7:19:2c:41:0b,2422,-89
1364417975,d0:57:4c:08:52:4e,5765,-88
1364417975,d0:57:4c:08:7f:d3,2412,-87
1364417975,d0:57:4c:56:5d:53,2437,-83
1364417975,d0:57:4c:56:fd:b3,2412,-81

1364418000,00:17:c5:87:33:c7,2412,-74
1364418000,00:19:e3:31:34:c8,2412,-86
1364418000,00:1c:f0:95:68:24,2412,-80
1364418000,00:1e:e5:87:fe:88,2437,-88
1364418000,00:23:97:e3:a9:af,2437,-89
1364418000,58:8d:09:e2:d1:85,2447,-57
1364418000,58:8d:09:e3:01:6f,2422,-73
1364418000,74:44:01:b5:a5:de,2437,-79
1364418000,c8:d7:19:2c:41:0b,2422,-74
1364418000,d0:57:4c:57:48:70,2412,-83

1364418046,00:12:bf:2a:2b:74,2452,-92
1364418046,00:15:9a:74:69:9a,2412,-75
1364418046,00:17:c5:87:33:c7,2412,-74
1364418046,00:19:e3:31:34:c8,2412,-90
1364418046,00:1c:10:67:4f:44,2437,-90
1364418046,00:1e:52:7a:09:6e,2462,-87
1364418046,00:1e:e5:87:fe:88,2437,-76
1364418046,00:21:29:91:0d:e3,2462,-76
1364418046,00:23:69:94:e7:57,2437,-78
1364418046,08:86:3b:e1:01:cb,2412,-86
1364418046,30:46:9a:4f:7a:02,2412,-83
1364418046,58:8d:09:e2:d1:85,2447,-56
1364418046,58:8d:09:e3:01:6f,2422,-72
1364418046,74:44:01:b5:a5:de,2437,-82
1364418046,74:91:1a:05:e7:49,2437,-74
1364418046,74:91:1a:05:eb:fd,5180,-96
1364418046,84:1b:5e:45:19:3e,2442,-85
1364418046,c8:d7:19:27:d6:e7,2452,-77
1364418046,c8:d7:19:2c:41:0b,2422,-84
1364418046,ce:d7:19:27:d6:e7,2452,-77
1364418046,d0:57:4c:08:7d:d1,2462,-76
1364418046,d0:57:4c:08:81:10,2462,-89
1364418046,d0:57:4c:08:a0:03,2412,-80
1364418046,d0:57:4c:57:48:70,2412,-81

1364418089,00:12:bf:2a:2b:74,2452,-92
1364418089,00:15:9a:74:69:9a,2412,-75
1364418089,00:18:f8:bf:56:e2,2462,-85
1364418089,00:1c:10:67:4f:44,2437,-90
1364418089,00:1e:52:7a:09:6e,2462,-87
1364418089,00:1e:e5:87:fe:88,2437,-76
1364418089,00:21:29:91:0d:e3,2462,-76
1364418089,00:23:69:94:e7:57,2437,-78
1364418089,08:86:3b:e1:01:cb,2412,-86
1364418089,20:10:7a:82:5a:f8,2462,-93
1364418089,30:46:9a:4f:7a:02,2412,-83
1364418089,74:91:1a:05:e7:49,2437,-74
1364418089,74:91:1a:05:eb:fd,5180,-96
1364418089,84:1b:5e:45:19:3e,2442,-85
1364418089,b8:9b:c9:b9:06:59,2462,-92
1364418089,c8:d7:19:27:d6:e7,2452,-77
1364418089,ce:d7:19:27:d6:e7,2452,-77
1364418089,d0:57:4c:08:7d:d1,2462,-76
1364418089,d0:57:4c:08:81:10,2462,-89
1364418089,d0:57:4c:08:a0:03,2412,-80

1364418105,00:18:f8:51:b2:a4,2437,-93
1364418105,00:18:f8:bf:56:e2,2462,-85
1364418105,00:23:97:37:0d:90,2437,-82
1364418105,20:10:7a:82:5a:f8,2462,-93
1364418105,74:44:01:b2:79:64,2437,-87
1364418105,b8:9b:c9:b9:06:59,2462,-92

1364418121,00:18:f8:51:b2:a4,2437,-93
1364418121,00:18:f8:bf:56:e2,2462,-85
1364418121,00:19:e3:fb:e6:b5,2462,-93
1364418121,00:1e:52:7a:0b:90,2462,-93
1364418121,00:23:97:37:0d:90,2437,-82
1364418121,00:23:97:c7:e0:a1,2437,-79
1364418121,20:10:7a:82:5a:f8,2462,-93
1364418121,74:44:01:b2:79:64,2437,-87
1364418121,b8:9b:c9:b9:06:59,2462,-92

1364418136,00:18:f8:51:b2:a4,2437,-93
1364418136,00:18:f8:bf:56:e2,2462,-85
1364418136,00:19:e3:fb:e6:b5,2462,-93
1364418136,00:1e:52:7a:0b:90,2462,-93
1364418136,00:23:97:37:0d:90,2437,-82
1364418136,00:23:97:c7:e0:a1,2437,-79
1364418136,20:10:7a:82:5a:f8,2462,-93
1364418136,74:44:01:b2:79:64,2437,-87
1364418136,b8:9b:c9:b9:06:59,2462,-92

1364418151,00:18:f8:51:b2:a4,2437,-93
1364418151,00:19:e3:fb:e6:b5,2462,-93
1364418151,00:1e:52:7a:0b:90,2462,-93
1364418151,00:23:97:37:0d:90,2437,-82
1364418151,00:23:97:c7:e0:a1,2437,-79
1364418151,58:6d:8f:e1:6a:89,2437,-86
1364418151,74:44:01:b2:79:64,2437,-87
1364418151,e0:46:9a:e2:b8:51,2437,-87

1364418167,00:19:e3:fb:e6:b5,2462,-93
1364418167,00:1e:52:7a:0b:90,2462,-93
1364418167,00:23:69:5a:a0:96,2432,-90
1364418167,00:23:97:c7:e0:a1,2437,-79
1364418167,00:3a:9a:3a:72:e1,2437,-89
1364418167,30:46:9a:46:f6:3a,2462,-84
1364418167,58:6d:8f:e1:6a:89,2437,-86
1364418167,c4:01:7c:2f:f7:c8,2462,-79
1364418167,e0:46:9a:e2:b8:51,2437,-87

1364418182,00:1d:d5:1e:47:d0,2462,-86
1364418182,00:1e:e5:71:c6:1c,2437,-92
1364418182,00:23:69:5a:a0:96,2432,-90
1364418182,00:3a:9a:3a:72:e1,2437,-89
1364418182,00:90:a9:aa:e0:d1,2437,-88
1364418182,20:aa:4b:19:4c:e4,2437,-87
1364418182,30:46:9a:46:f6:3a,2462,-84
1364418182,58:6d:8f:e1:6a:89,2437,-86
1364418182,c4:01:7c:2f:f7:c8,2462,-79
1364418182,e0:46:9a:e2:b8:51,2437,-87

1364418198,00:18:4d:1c:8b:77,2437,-83
1364418198,00:1d:d5:1e:47:d0,2462,-86
1364418198,00:1e:e5:71:c6:1c,2437,-92
1364418198,00:23:69:5a:a0:96,2432,-90
1364418198,00:23:69:cd:5c:6c,2437,-92
1364418198,00:25:9c:67:31:ca,2412,-87
1364418198,00:3a:9a:3a:72:e1,2437,-89
1364418198,00:90:a9:aa:e0:d1,2437,-88
1364418198,20:aa:4b:19:4c:e4,2437,-87
1364418198,30:46:9a:46:f6:3a,2462,-84
1364418198,4c:60:de:3b:39:fb,2442,-92
1364418198,58:6d:8f:e1:6a:89,2437,-86
1364418198,64:00:f1:b2:3e:0d,2462,-90
1364418198,c4:01:7c:2f:f7:c8,2462,-79
1364418198,e0:46:9a:3c:f5:0f,2412,-76
1364418198,e0:46:9a:e2:b8:51,2437,-87

