time,BSSID,freq,level
1364356912,1c:17:d3:fd:0d:82,2437,-89
1364356912,60:33:4b:e8:1d:27,2437,-84
1364356912,7c:d1:c3:cd:66:d6,2432,-92
1364356912,7c:d1:c3:cf:03:9e,2462,-95
1364356912,b0:48:7a:db:e4:d6,2427,-91
1364356912,dc:7b:94:87:1e:f3,2462,-79
1364356912,dc:7b:94:87:23:52,2437,-85
1364356912,dc:7b:94:87:73:d1,2462,-87
1364356912,dc:7b:94:87:74:81,2437,-63
1364356912,dc:7b:94:87:80:f2,2412,-87
1364356912,dc:7b:94:87:8a:2c,5180,-94
1364356912,dc:7b:94:87:b1:82,2412,-69
1364356912,dc:7b:94:87:bf:03,2462,-66

1364357054,1c:17:d3:fd:0d:82,2437,-89
1364357054,60:33:4b:e8:1d:27,2437,-84
1364357054,7c:d1:c3:cd:66:d6,2432,-92
1364357054,7c:d1:c3:cf:03:9e,2462,-92
1364357054,b0:48:7a:db:e4:d6,2427,-91
1364357054,dc:7b:94:87:1e:f3,2462,-79
1364357054,dc:7b:94:87:23:51,2437,-85
1364357054,dc:7b:94:87:73:d1,2462,-87
1364357054,dc:7b:94:87:74:81,2437,-63
1364357054,dc:7b:94:87:80:f2,2412,-87
1364357054,dc:7b:94:87:8a:2c,5180,-94
1364357054,dc:7b:94:87:b1:82,2412,-69
1364357054,dc:7b:94:87:bf:03,2462,-66

1364357150,1c:17:d3:fd:0d:82,2437,-89
1364357150,60:33:4b:e8:1d:27,2437,-80
1364357150,7c:d1:c3:cd:66:d6,2432,-92
1364357150,7c:d1:c3:cf:03:9e,2462,-92
1364357150,b0:48:7a:db:e4:d6,2427,-91
1364357150,dc:7b:94:87:1e:f3,2462,-79
1364357150,dc:7b:94:87:23:51,2437,-85
1364357150,dc:7b:94:87:73:d1,2462,-86
1364357150,dc:7b:94:87:74:81,2437,-63
1364357150,dc:7b:94:87:80:f2,2412,-87
1364357150,dc:7b:94:87:8a:2c,5180,-94
1364357150,dc:7b:94:87:b1:82,2412,-69
1364357150,dc:7b:94:87:bf:02,2462,-68

1364357212,1c:17:d3:fd:0d:82,2437,-89
1364357212,60:33:4b:e8:1d:27,2437,-84
1364357212,7c:d1:c3:cd:66:d6,2432,-92
1364357212,7c:d1:c3:cf:03:9e,2462,-92
1364357212,b0:48:7a:db:e4:d6,2427,-89
1364357212,dc:7b:94:87:1e:f3,2462,-75
1364357212,dc:7b:94:87:23:51,2437,-85
1364357212,dc:7b:94:87:73:d1,2462,-86
1364357212,dc:7b:94:87:74:81,2437,-63
1364357212,dc:7b:94:87:80:f2,2412,-87
1364357212,dc:7b:94:87:8a:2f,5180,-96
1364357212,dc:7b:94:87:b1:82,2412,-69
1364357212,dc:7b:94:87:bf:02,2462,-68

1364357351,1c:17:d3:fd:0d:82,2437,-87
1364357351,60:33:4b:e8:1d:27,2437,-88
1364357351,7c:d1:c3:cd:66:d6,2432,-92
1364357351,7c:d1:c3:cf:03:9e,2462,-90
1364357351,b0:48:7a:db:e4:d6,2427,-89
1364357351,dc:7b:94:87:1e:f3,2462,-75
1364357351,dc:7b:94:87:23:51,2437,-85
1364357351,dc:7b:94:87:73:d1,2462,-86
1364357351,dc:7b:94:87:74:81,2437,-63
1364357351,dc:7b:94:87:80:f1,2412,-86
1364357351,dc:7b:94:87:80:f2,2412,-87
1364357351,dc:7b:94:87:8a:23,2462,-87
1364357351,dc:7b:94:87:b1:82,2412,-69
1364357351,dc:7b:94:87:bf:02,2462,-68

1364357411,1c:17:d3:fd:0d:82,2437,-87
1364357411,60:33:4b:e8:1d:27,2437,-84
1364357411,7c:d1:c3:cd:66:d6,2432,-92
1364357411,7c:d1:c3:cf:03:9e,2462,-91
1364357411,b0:48:7a:db:e4:d6,2427,-89
1364357411,dc:7b:94:87:1e:f3,2462,-75
1364357411,dc:7b:94:87:23:51,2437,-85
1364357411,dc:7b:94:87:73:d1,2462,-86
1364357411,dc:7b:94:87:74:81,2437,-67
1364357411,dc:7b:94:87:80:f1,2412,-86
1364357411,dc:7b:94:87:8a:23,2462,-87
1364357411,dc:7b:94:87:b1:82,2412,-69
1364357411,dc:7b:94:87:bf:02,2462,-63

1364357696,1c:17:d3:fd:0d:82,2437,-87
1364357696,60:33:4b:e8:1d:27,2437,-85
1364357696,7c:d1:c3:cf:03:9e,2462,-91
