time,BSSID,freq,level
1364410753,00:01:36:57:be:88,2427,-75
1364410753,00:1c:10:af:35:b5,2462,-81
1364410753,00:25:bc:88:5b:6e,5785,-82
1364410753,00:26:18:9f:c0:c9,2437,-35
1364410753,1c:17:d3:fc:db:2f,5200,-69
1364410753,1c:17:d3:fc:f1:1f,5785,-78
1364410753,2c:b0:5d:9e:26:6b,2417,-79
1364410753,74:44:01:96:50:66,2422,-74
1364410753,ac:a0:16:ca:c3:c2,2437,-87
1364410753,d0:57:4c:56:fd:43,2437,-72
1364410753,d0:57:4c:57:57:f0,2412,-67
1364410753,dc:7b:94:87:27:3f,5785,-83

1364411953,00:01:36:57:be:88,2427,-69
1364411953,00:25:bc:88:5b:6e,5785,-87
1364411953,00:26:18:9f:c0:c9,2437,-30
1364411953,1c:17:d3:fc:db:2f,5200,-79
1364411953,1c:17:d3:fc:f1:1f,5785,-88
1364411953,2c:b0:5d:9e:26:6b,2417,-72
1364411953,74:44:01:96:50:66,2422,-73
1364411953,ac:a0:16:ca:c3:c2,2437,-85
1364411953,d0:57:4c:56:fd:41,2437,-68
1364411953,d0:57:4c:57:00:23,2412,-88
1364411953,d0:57:4c:57:57:ff,5220,-78
1364411953,dc:7b:94:87:27:3e,5785,-91
1364411953,dc:7b:94:87:53:d3,2412,-85

1364760749,00:01:36:57:be:88,2427,-81
1364760749,00:1c:10:af:35:b5,2462,-83
1364760749,00:25:bc:88:5b:6d,2427,-79
1364760749,00:26:18:9f:c0:c9,2437,-45
1364760749,1c:17:d3:fc:db:2f,5200,-73
1364760749,1c:17:d3:fc:f1:12,2412,-84
1364760749,2c:b0:5d:9e:26:6b,2417,-72
1364760749,5c:96:9d:64:5d:e1,2462,-92
1364760749,74:44:01:96:50:66,2422,-72
1364760749,ac:a0:16:ca:c3:c1,2437,-86
1364760749,ac:a0:16:ca:c3:ce,5785,-94
1364760749,d0:57:4c:08:76:43,2462,-89
1364760749,d0:57:4c:56:58:61,2412,-88
1364760749,d0:57:4c:56:fd:42,2437,-64
1364760749,d0:57:4c:57:57:ff,5220,-70
1364760749,dc:7b:94:87:27:3d,5785,-92

1364760809,00:01:36:57:be:88,2427,-77
1364760809,00:1c:10:af:35:b5,2462,-78
1364760809,00:25:bc:88:5b:6d,2427,-79
1364760809,00:26:18:9f:c0:c9,2437,-43
1364760809,1c:17:d3:fc:db:2f,5200,-71
1364760809,1c:17:d3:fc:f1:12,2412,-84
1364760809,2c:b0:5d:9e:26:6b,2417,-74
1364760809,74:44:01:96:50:66,2422,-68
1364760809,ac:a0:16:ca:c3:c1,2437,-86
1364760809,d0:57:4c:56:fd:42,2437,-64
1364760809,d0:57:4c:57:57:ff,5220,-71
1364760809,dc:7b:94:87:27:3d,5785,-91

1364760871,00:01:36:57:be:88,2427,-77
1364760871,00:1c:10:af:35:b5,2462,-82
1364760871,00:25:bc:88:5b:6d,2427,-79
1364760871,00:26:18:9f:c0:c9,2437,-33
1364760871,1c:17:d3:fc:db:2f,5200,-70
1364760871,1c:17:d3:fc:f1:12,2412,-84
1364760871,2c:b0:5d:9e:26:6b,2417,-74
1364760871,74:44:01:96:50:66,2422,-72
1364760871,ac:a0:16:ca:c3:cf,5785,-98
1364760871,d0:57:4c:56:fd:43,2437,-69
1364760871,d0:57:4c:57:57:ff,5220,-68
1364760871,dc:7b:94:87:27:3e,5785,-99

1364760931,00:01:36:57:be:88,2427,-77
1364760931,00:1c:10:af:35:b5,2462,-86
1364760931,00:25:bc:88:5b:6d,2427,-75
1364760931,00:26:18:9f:c0:c9,2437,-28
1364760931,1c:17:d3:fc:db:2f,5200,-70
1364760931,1c:17:d3:fc:f1:12,2412,-82
1364760931,74:44:01:96:50:66,2422,-72
1364760931,ac:a0:16:ca:5c:92,2437,-88
1364760931,ac:a0:16:ca:c3:cd,5785,-98
1364760931,d0:57:4c:56:58:62,2412,-89
1364760931,d0:57:4c:56:fd:40,2437,-68
1364760931,d0:57:4c:57:57:ff,5220,-67
1364760931,dc:7b:94:87:27:30,2462,-80

1364760991,00:01:36:57:be:88,2427,-88
1364760991,00:1c:10:af:35:b5,2462,-61
1364760991,00:25:bc:88:5b:6d,2427,-57
1364760991,00:26:18:9f:c0:c9,2437,-72
1364760991,1c:17:d3:fc:db:2f,5200,-79
1364760991,1c:17:d3:fc:f1:12,2412,-61
1364760991,2c:b0:5d:9e:26:6b,2417,-66
1364760991,74:44:01:96:50:66,2422,-75
1364760991,ac:a0:16:ca:5b:e0,2412,-67
1364760991,ac:a0:16:ca:5c:92,2437,-88
1364760991,ac:a0:16:ca:a2:6f,5200,-65
1364760991,ac:a0:16:ca:c3:cd,5785,-98
1364760991,d0:57:4c:08:87:00,2412,-68
1364760991,d0:57:4c:56:58:62,2412,-89
1364760991,d0:57:4c:56:fd:42,2437,-73
1364760991,d0:57:4c:57:57:ff,5220,-67
1364760991,dc:7b:94:87:27:30,2462,-80

1364761051,00:01:36:57:be:88,2427,-88
1364761051,00:1c:10:af:35:b5,2462,-61
1364761051,00:25:bc:88:5b:6d,2427,-57
1364761051,00:26:18:9f:c0:c9,2437,-72
