time,BSSID,freq,level
1364356834,dc:7b:94:87:1b:42,2412,-80
1364356834,dc:7b:94:87:1f:c3,2412,-86
1364356834,dc:7b:94:87:27:5f,5805,-64
1364356834,dc:7b:94:87:4d:f1,2462,-84
1364356834,dc:7b:94:87:73:b3,2437,-85
1364356834,dc:7b:94:87:93:60,2437,-77

1364357097,dc:7b:94:87:1b:42,2412,-80
1364357097,dc:7b:94:87:1f:c3,2412,-86
1364357097,dc:7b:94:87:27:5f,5805,-87
1364357097,dc:7b:94:87:4d:f1,2462,-84
1364357097,dc:7b:94:87:73:b3,2437,-85
1364357097,dc:7b:94:87:93:60,2437,-77

1364357159,dc:7b:94:87:1b:42,2412,-80
1364357159,dc:7b:94:87:1f:c3,2412,-86
1364357159,dc:7b:94:87:27:5f,5805,-65
1364357159,dc:7b:94:87:4d:f1,2462,-84
1364357159,dc:7b:94:87:73:b3,2437,-85
1364357159,dc:7b:94:87:93:60,2437,-77

1364357484,36:a9:05:12:34:f9,2437,-92
1364357484,dc:7b:94:87:1b:40,2412,-81
1364357484,dc:7b:94:87:1f:c0,2412,-87
1364357484,dc:7b:94:87:27:5f,5805,-66
1364357484,dc:7b:94:87:4d:f1,2462,-83
1364357484,dc:7b:94:87:73:b0,2437,-87
1364357484,dc:7b:94:87:93:62,2437,-75

1364357809,36:a9:05:12:34:f9,2437,-94
1364357809,dc:7b:94:87:1b:40,2412,-77
1364357809,dc:7b:94:87:27:5f,5805,-67
1364357809,dc:7b:94:87:4d:f1,2462,-82
1364357809,dc:7b:94:87:73:b3,2437,-86
1364357809,dc:7b:94:87:93:62,2437,-74

1364358134,dc:7b:94:87:1b:42,2412,-80
1364358134,dc:7b:94:87:1f:c0,2412,-85
1364358134,dc:7b:94:87:27:5f,5805,-67
1364358134,dc:7b:94:87:4d:f1,2462,-87
1364358134,dc:7b:94:87:73:b0,2437,-86
1364358134,dc:7b:94:87:93:60,2437,-73

1364358297,dc:7b:94:87:1b:42,2412,-80
1364358297,dc:7b:94:87:1f:c0,2412,-85
1364358297,dc:7b:94:87:27:5f,5805,-87
1364358297,dc:7b:94:87:4d:f1,2462,-87
1364358297,dc:7b:94:87:73:b0,2437,-86
1364358297,dc:7b:94:87:93:60,2437,-73

1364358408,dc:7b:94:87:1b:42,2412,-80
1364358408,dc:7b:94:87:1f:c0,2412,-86
1364358408,dc:7b:94:87:27:5f,5805,-87
1364358408,dc:7b:94:87:4d:f1,2462,-87
1364358408,dc:7b:94:87:73:b0,2437,-86
1364358408,dc:7b:94:87:93:60,2437,-73

1364358460,dc:7b:94:87:1b:42,2412,-80
1364358460,dc:7b:94:87:1f:c0,2412,-84
1364358460,dc:7b:94:87:27:5f,5805,-87
1364358460,dc:7b:94:87:4d:f1,2462,-83
1364358460,dc:7b:94:87:70:f1,2412,-85
1364358460,dc:7b:94:87:73:b0,2437,-86
1364358460,dc:7b:94:87:93:60,2437,-73

1364358784,36:a9:05:12:34:f9,2437,-94
1364358784,dc:7b:94:87:1b:41,2412,-83
1364358784,dc:7b:94:87:1f:c1,2412,-86
1364358784,dc:7b:94:87:27:50,2462,-59
1364358784,dc:7b:94:87:70:f1,2412,-83
1364358784,dc:7b:94:87:73:b2,2437,-83
1364358784,dc:7b:94:87:93:61,2437,-70

1364359109,dc:7b:94:87:1b:42,2412,-84
1364359109,dc:7b:94:87:1f:c3,2412,-85
1364359109,dc:7b:94:87:27:5f,5805,-63
1364359109,dc:7b:94:87:4d:f1,2462,-83
1364359109,dc:7b:94:87:70:f0,2412,-84
1364359109,dc:7b:94:87:73:b3,2437,-83
1364359109,dc:7b:94:87:93:6e,5805,-91

1364359434,dc:7b:94:87:1b:42,2412,-85
1364359434,dc:7b:94:87:1f:c3,2412,-84
1364359434,dc:7b:94:87:27:5f,5805,-64
1364359434,dc:7b:94:87:70:f0,2412,-83
1364359434,dc:7b:94:87:73:b3,2437,-81
1364359434,dc:7b:94:87:93:60,2437,-69

1364359497,dc:7b:94:87:1b:42,2412,-85
1364359497,dc:7b:94:87:1f:c3,2412,-84
1364359497,dc:7b:94:87:27:5f,5805,-62
1364359497,dc:7b:94:87:70:f0,2412,-83
1364359497,dc:7b:94:87:73:b3,2437,-81
1364359497,dc:7b:94:87:93:60,2437,-69

1364359758,36:a9:05:12:34:f9,2437,-96
1364359758,dc:7b:94:87:27:5f,5805,-65
1364359758,dc:7b:94:87:4d:f1,2462,-83
1364359758,dc:7b:94:87:73:b0,2437,-81
1364359758,dc:7b:94:87:93:60,2437,-69

1364360084,68:7f:74:8f:d2:7e,2437,-84
1364360084,dc:7b:94:87:1b:42,2412,-86
1364360084,dc:7b:94:87:1f:c3,2412,-85
1364360084,dc:7b:94:87:27:5f,5805,-64
1364360084,dc:7b:94:87:4d:f3,2462,-83
1364360084,dc:7b:94:87:70:f0,2412,-86
1364360084,dc:7b:94:87:73:b3,2437,-83
1364360084,dc:7b:94:87:93:62,2437,-69

1364360226,68:7f:74:8f:d2:7e,2437,-84
1364360226,dc:7b:94:87:1b:42,2412,-86
1364360226,dc:7b:94:87:1f:c3,2412,-85
1364360226,dc:7b:94:87:27:5f,5805,-64
1364360226,dc:7b:94:87:4d:f3,2462,-83
1364360226,dc:7b:94:87:70:f0,2412,-86
1364360226,dc:7b:94:87:73:b3,2437,-83
1364360226,dc:7b:94:87:93:62,2437,-69

1364360410,36:a9:05:12:34:f9,2437,-94
1364360410,dc:7b:94:87:1b:41,2412,-83
1364360410,dc:7b:94:87:1f:c2,2412,-84
1364360410,dc:7b:94:87:27:50,2462,-59
1364360410,dc:7b:94:87:4d:f1,2462,-82
1364360410,dc:7b:94:87:70:f2,2412,-85
