timestamp, activity inference
1364356973,0

1364356976,0

1364356979,0

1364356981,0

1364356984,0

1364356986,0

1364356989,0

1364356991,0

1364356994,0

1364356997,0

1364356999,0

1364357002,0

1364357004,0

1364357007,0

1364357010,0

1364357012,0

1364357015,0

1364357017,0

1364357020,0

1364357022,0

1364357025,0

1364357028,0

1364357030,0

1364357213,0

1364357216,0

1364357218,0

1364357221,0

1364357223,0

1364357226,0

1364357228,0

1364357231,0

1364357234,0

1364357236,0

1364357239,0

1364357241,0

1364357244,0

1364357247,0

1364357249,0

1364357252,0

1364357254,0

1364357257,0

1364357259,0

1364357262,0

1364357265,0

1364357267,0

1364357270,0

1364357453,0

1364357455,0

1364357458,0

1364357460,0

1364357463,0

1364357465,0

1364357468,0

1364357471,0

1364357473,0

1364357476,0

1364357478,0

1364357481,0

1364357484,0

1364357486,0

1364357489,0

1364357491,0

1364357494,0

1364357496,0

1364357499,0

1364357502,0

1364357504,0

1364357507,0

1364357509,0

1364357692,0

1364357695,0

1364357697,0

1364357700,0

1364357702,0

1364357705,0

1364357708,0

1364357710,0

1364357713,0

1364357715,0

1364357718,0

1364357721,0

1364357723,0

1364357726,0

1364357728,0

1364357731,0

1364357733,0

1364357736,0

1364357739,0

1364357741,0

1364357744,0

1364357746,0

1364357749,0

1364357932,0

1364357934,0

1364357937,0

1364357939,0

1364357942,0

1364357945,0

1364357947,0

1364357950,0

1364357952,0

1364357955,0

1364357958,0

1364357960,0

1364357963,0

1364357965,0

1364357968,0

1364357970,0

1364357973,0

1364357976,0

1364357978,0

1364357981,0

1364357983,0

1364357986,0

1364357988,0

1364357991,0

1364358174,0

1364358176,0

1364358179,0

1364358182,0

1364358184,0

1364358187,0

1364358189,0

1364358192,0

1364358195,0

1364358197,0

1364358200,0

1364358202,0

1364358205,0

1364358207,0

1364358210,0

1364358213,0

1364358215,0

1364358218,0

1364358220,0

1364358223,0

1364358225,0

1364358228,0

1364358231,0

1364358413,0

1364358416,0

1364358419,0

1364358421,0

1364358424,0

1364358426,0

1364358429,0

1364358432,0

1364358434,0

1364358437,0

1364358439,0

1364358442,0

1364358444,0

1364358447,0

1364358450,0

1364358452,0

1364358455,0

1364358457,0

1364358460,0

1364358462,0

1364358465,0

1364358468,0

1364358470,0

1364358653,0

1364358656,0

1364358658,0

1364358661,0

1364358663,0

1364358666,0

1364358669,0

1364358671,0

1364358674,0

1364358676,0

1364358679,0

1364358681,0

1364358684,0

1364358687,0

1364358689,0

1364358692,0

1364358694,0

1364358697,0

1364358699,0

1364358702,0

1364358705,0

1364358707,0

1364358710,0

1364358893,0

1364358895,0

1364358898,0

1364358900,0

1364358903,0

1364358906,0

1364358908,0

1364358911,0

1364358913,0

1364358916,0

1364358918,0

1364358921,0

1364358924,0

1364358926,0

1364358929,0

1364358931,0

1364358934,0

1364358936,0

1364358939,0

1364358942,0

1364358944,0

1364358947,0

1364358949,0

1364359132,0

1364359135,0

1364359137,0

1364359140,0

1364359143,0

1364359145,0

1364359148,0

1364359150,0

1364359153,0

1364359155,0

1364359158,0

1364359161,0

1364359163,0

1364359166,0

1364359168,0

1364359171,0

1364359173,0

1364359176,0

1364359179,0

1364359181,0

1364359184,0

1364359186,0

1364359189,0

1364359372,0

1364359374,0

1364359377,0

1364359380,0

1364359382,0

1364359385,0

1364359387,0

1364359390,0

1364359392,0

1364359395,0

1364359398,0

1364359400,0

1364359403,0

1364359405,0

1364359408,0

1364359410,0

1364359413,0

1364359416,0

1364359418,0

1364359421,0

1364359423,0

1364359426,0

1364359429,0

1364359431,0

1364359614,0

1364359617,0

