timestamp, activity inference
1364407102,1

1364407105,0

1364407107,0

1364407110,0

1364407113,0

1364407115,0

1364407118,0

1364407120,0

1364407123,0

1364407126,0

1364407128,3

1364407131,3

1364407133,0

1364407136,0

1364407138,0

1364407141,0

1364407143,0

1364407146,0

1364407150,3

1364407151,0

1364407154,0

1364407340,0

1364407342,0

1364407345,0

1364407347,0

1364407350,0

1364407353,0

1364407355,0

1364407358,0

1364407360,0

1364407363,0

1364407365,0

1364407368,0

1364407371,0

1364407373,0

1364407376,0

1364407378,0

1364407381,0

1364407383,0

1364407386,0

1364407389,0

1364407391,0

1364407394,0

1364407396,0

1364407581,0

1364407583,0

1364407586,0

1364407588,0

1364407591,0

1364407594,0

1364407596,0

1364407599,0

1364407601,0

1364407604,0

1364407606,0

1364407609,0

1364407612,0

1364407614,0

1364407617,0

1364407619,0

1364407622,0

1364407625,0

1364407627,0

1364407630,0

1364407632,0

1364407635,0

1364407637,0

1364407821,0

1364407823,0

1364407826,0

1364407828,0

1364407831,0

1364407833,0

1364407836,0

1364407839,0

1364407841,0

1364407844,0

1364407846,0

1364407849,0

1364407852,0

1364407854,0

1364407857,0

1364407859,0

1364407862,0

1364407864,0

1364407867,0

1364407870,0

1364407872,0

1364407875,0

1364407877,0

1364408067,0

1364408069,0

1364408077,0

1364408085,0

1364408093,0

1364408095,0

1364408098,0

1364408101,0

1364408103,0

1364408106,0

1364408108,0

1364408111,0

1364408114,0

1364408116,0

1364408119,0

1364408302,0

1364408309,0

1364408317,0

1364408320,0

1364408325,1

1364408330,1

1364408333,1

1364408336,1

1364408338,1

1364408341,1

1364408346,1

1364408349,0

1364408351,0

1364408354,0

1364408356,0

1364408359,0

1364408542,0

1364408545,0

1364408547,0

1364408550,0

1364408552,0

1364408555,0

1364408558,0

1364408560,0

1364408563,0

1364408565,0

1364408568,0

1364408571,0

1364408573,0

1364408576,0

1364408578,0

1364408581,0

1364408583,0

1364408586,0

1364408589,0

1364408591,0

1364408594,0

1364408596,0

1364408599,0

1364408782,0

1364408785,0

1364408787,0

1364408790,0

1364408792,0

1364408795,0

1364408798,0

1364408800,0

1364408803,0

1364408806,0

1364408808,0

1364408813,0

1364408818,0

1364411171,0

1364411174,0

1364411176,0

1364411179,0

1364411186,0

1364411189,0

1364416692,0

1364416695,0

1364416700,0

1364416702,1

1364416707,0

1364416710,0

1364416713,0

1364416731,0

1364416734,0

1364416736,0

1364416739,0

1364416742,0

1364416744,0

1364416927,0

1364416932,0

1364416935,3

1364416943,3

1364416948,0

1364416950,0

1364416953,0

1364416955,0

1364416958,0

1364416968,0

1364416971,0

1364416974,0

1364416976,0

1364416979,0

1364416984,0

1364416986,0

1364417170,0

1364417173,0

1364417175,0

1364417178,0

1364417181,0

1364417183,0

1364417186,0

1364417188,0

1364417191,0

1364417193,0

1364417196,0

1364417199,0

1364417201,0

1364417204,0

1364417206,0

1364417209,0

1364417211,0

1364417214,0

1364417217,0

1364417219,0

1364417222,0

1364417224,0

1364417227,0

1364417408,0

1364417411,0

1364417413,0

1364417416,0

1364417418,0

1364417421,0

1364417423,0

1364417426,0

1364417429,0

1364417431,0

1364417436,1

1364417442,1

1364417444,1

1364417447,1

1364417452,1

1364417454,0

1364417457,0

1364417460,0

1364417462,0

1364417465,0

1364417649,0

1364417652,0

1364417655,1

1364417657,1

1364417660,1

1364417662,1

1364417665,1

1364417670,1

1364417673,1

1364417675,1

1364417678,1

1364417680,1

1364417688,1

1364417691,1

1364417698,1

1364417701,1

1364417703,1

1364417706,1

1364417963,0

1364417971,0

1364417976,1

1364417978,1

1364417981,0

1364417983,0

1364417986,0

1364417989,0

1364417991,0

1364417994,0

1364417996,0

1364417999,3

1364418002,0

1364418004,3

1364418007,0

1364418009,0

1364418012,0

1364418014,0

1364418017,0

1364418200,0

1364418202,0

1364418205,0

1364418208,0

1364418210,1

1364418213,1

1364418215,1

1364418218,3

1364418220,3

1364418223,3

1364418226,3

1364418228,3

1364418231,3

1364418233,1

1364418236,1

1364418241,1

1364418246,1

1364418249,1

1364418440,1

1364418442,1

1364418445,3

1364418447,3

1364418450,3

1364418452,0

1364418455,0

1364418458,0

1364418460,0

1364418463,0

1364418465,0

1364418476,0

1364418481,0

1364418483,0

1364418486,0

1364418489,0

1364418491,0

1364418494,0

1364418496,0

1364418686,0

1364418688,0

1364418691,0

1364418696,0

1364418699,0

1364418712,0

1364418714,0

1364418719,0

1364418727,0

1364418730,0

1364418738,0

1364418923,0

1364418926,0

1364418928,0

1364418931,0

1364418934,0

1364418936,0

1364418939,0

1364418941,0

1364418944,0

1364418946,0

1364418949,0

1364418952,0

1364418954,0

1364418957,0

1364418959,0

1364418962,0

1364418965,0

1364418967,0

1364418970,0

1364418972,0

1364418975,0

1364418977,0

1364419163,0

1364419165,0

1364419168,0

1364419171,0

1364419173,0

1364419176,0

1364419178,0

1364419181,0

1364419183,0

1364419186,0

1364419189,0

1364419191,0

1364419194,0

1364419197,0

1364419199,0

1364419202,0

1364419204,0

1364419207,0

1364419209,0

1364419212,0

1364419215,0

1364419217,0

1364419403,0

1364419408,0

1364419410,0

1364419413,0

1364419416,0

1364419418,0

1364419421,0

1364419423,0

1364419426,0

1364419428,0

1364419431,0

1364419434,0

1364419436,0

1364419439,0

1364419441,0

1364419444,0

1364419446,0

1364419449,0

1364419452,0

1364419454,0

1364419457,0

1364419642,0

1364419645,0

1364419732,0

1364419735,0

1364419737,0

1364419740,0

1364419742,0

1364419745,0

1364419747,0

1364419750,0

1364419753,0

1364419766,0

1364419768,0

1364419771,0

1364419774,0

1364419776,0

1364419779,0

1364419781,0

1364419784,0

1364419786,0

1364419969,0

1364419972,0

1364419975,0

1364419977,3

1364419980,3

1364419982,3

1364419985,3

1364419987,3

1364419990,3

1364419993,3

1364419995,3

1364419998,3

1364420003,0

1364420006,0

1364420008,0

1364420011,0

1364420013,0

1364420016,0

1364420018,0

1364420021,0

1364420024,0

1364420212,0

1364420214,0

1364420217,0

1364420222,0

1364420225,0

1364420227,0

1364420230,0

1364420232,0

1364420235,0

1364420238,0

1364420240,0

1364420243,0

1364420245,0

1364420248,0

1364420250,0

1364420253,0

1364420256,0

1364420258,0

1364420261,0

1364420263,0

1364420449,0

1364420452,0

1364420454,1

1364420457,1

1364420459,0

1364420462,0

1364420465,0

1364420467,0

1364420470,0

1364420472,0

1364420475,0

1364420477,0

1364420480,0

1364420485,0

1364420488,0

1364420490,0

1364420501,0

1364420503,0

1364420506,0

1364420694,0

1364420697,0

1364420709,3

1364420715,1

1364420717,1

1364420720,0

1364420722,0

1364420725,0

1364420728,0

1364420733,0

1364420735,0

1364420738,0

1364420743,0

1364420929,0

1364420932,0

1364420934,0

1364420937,0

1364420940,0

1364420942,0

1364420945,0

1364420947,0

1364420950,0

1364420953,0

1364420955,0

1364420958,0

1364420960,0

1364420963,0

1364420965,0

1364420968,0

1364420971,0

1364420973,0

1364420976,0

1364420978,0

1364420981,0

1364420983,0

1364421170,0

1364421172,0

1364421175,0

1364421177,0

1364421180,0

1364421183,0

1364421185,0

1364421188,0

1364421201,0

1364421203,0

1364421208,0

1364421211,0

1364421216,0

1364421219,0

1364421221,0

1364421224,0

1364421226,0

1364421420,0

1364421422,0

1364421425,0

1364421427,0

1364421430,0

1364421432,0

1364421435,0

1364421438,0

1364421440,0

1364421443,0

1364421445,0

1364421448,0

1364421451,0

1364421453,0

1364421456,0

1364421458,0

1364421461,0

1364421463,0

1364421466,0

1364421654,0

1364421657,0

1364421659,0

1364421662,0

1364421664,0

1364421667,0

1364421669,0

1364421672,0

1364421675,0

1364421677,0

1364421685,0

1364421688,0

1364421690,0

1364421693,0

1364421695,0

1364421698,0

1364421700,0

1364421703,0

1364421706,0

1364421894,0

1364421896,0

1364421899,0

1364421901,0

1364421904,0

1364421906,0

1364421909,0

1364421912,0

1364421914,0

1364421917,0

1364421919,0

1364421922,0

1364421925,0

1364421927,0

1364421930,0

1364421932,0

1364421935,0

1364421937,0

1364421940,0

1364421943,0

1364421945,0

1364421948,0

1364422129,0

1364422131,0

1364422134,0

1364422136,0

1364422139,0

1364422141,0

1364422144,0

1364422147,0

1364422149,0

1364422152,0

1364422154,0

1364422157,0

1364422159,0

1364422162,0

1364422165,0

1364422167,0

1364422170,0

1364422172,0

1364422175,0

1364422178,0

1364422180,0

1364422183,0

1364422185,0

1364422368,0

1364422371,0

1364422373,0

1364422376,0

1364422379,0

1364422381,0

1364422384,0

1364422386,0

1364422389,0

1364422391,0

1364422394,0

1364422397,0

1364422399,0

1364422402,0

1364422404,0

