timestamp, activity inference
1364356853,0

1364356856,0

1364356858,0

1364356861,0

1364356863,0

1364356866,0

1364356868,0

1364356871,0

1364356874,0

1364356876,0

1364356879,0

1364356881,0

1364356884,0

1364356886,0

1364356889,0

1364356892,0

1364356894,0

1364356897,0

1364356899,0

1364356902,0

1364356905,0

1364356907,0

1364356910,0

1364356912,0

1364357095,0

1364357098,0

1364357100,0

1364357103,0

1364357105,0

1364357108,0

1364357111,0

1364357113,0

1364357116,0

1364357118,0

1364357121,0

1364357123,0

1364357126,0

1364357129,0

1364357131,0

1364357134,0

1364357136,0

1364357139,0

1364357142,0

1364357144,0

1364357147,0

1364357149,0

1364357152,0

1364357335,0

1364357337,0

1364357340,0

1364357342,0

1364357345,0

1364357348,0

1364357350,0

1364357353,0

1364357355,0

1364357358,0

1364357360,0

1364357363,0

1364357366,0

1364357368,0

1364357371,0

1364357373,0

1364357376,0

1364357379,0

1364357381,0

1364357384,0

1364357386,0

1364357389,0

1364357391,0

1364357574,0

1364357577,0

1364357579,0

1364357582,0

1364357585,0

1364357587,0

1364357590,0

1364357592,0

1364357595,0

1364357597,0

1364357600,0

1364357603,0

1364357605,0

1364357608,0

1364357610,0

1364357613,0

1364357616,0

1364357618,0

1364357621,0

1364357623,0

1364357626,0

1364357628,0

1364357631,0

1364357814,0

1364357816,0

1364357819,0

1364357822,0

1364357824,0

1364357827,0

1364357829,0

1364357832,0

1364357834,0

1364357837,0

1364357840,0

1364357842,0

1364357845,0

1364357847,0

1364357850,0

1364357853,0

1364357855,0

1364357858,0

1364357860,0

1364357863,0

1364357865,0

1364357868,0

1364357871,0

1364358053,0

1364358056,0

1364358059,0

1364358061,0

1364358064,0

1364358066,0

1364358069,0

1364358071,0

1364358074,0

1364358077,0

1364358079,0

1364358082,0

1364358084,0

1364358087,0

1364358090,0

1364358092,0

1364358095,0

1364358097,0

1364358100,0

1364358102,0

1364358105,0

1364358108,0

1364358110,0

1364358293,0

1364358296,0

1364358298,0

1364358301,0

1364358303,0

1364358306,0

1364358308,0

1364358311,0

1364358314,0

1364358316,0

1364358319,0

1364358321,0

1364358324,0

1364358327,0

1364358329,0

1364358332,0

1364358334,0

1364358337,0

1364358339,0

1364358342,0

1364358345,0

1364358347,0

1364358350,0

1364358352,0

1364358535,0

1364358538,0

1364358540,0

1364358543,0

1364358545,0

1364358548,0

1364358551,0

1364358553,0

1364358556,0

1364358558,0

1364358561,0

1364358564,0

1364358566,0

1364358569,0

1364358571,0

1364358574,0

1364358576,0

1364358579,0

1364358582,0

1364358584,0

1364358587,0

1364358589,0

1364358592,0

1364358775,0

1364358777,0

1364358780,0

1364358782,0

1364358785,0

1364358788,0

1364358790,0

1364358793,0

1364358795,0

1364358798,0

1364358800,0

1364358803,0

1364358819,0

1364358826,0

1364358829,0

1364358831,0

1364359014,0

1364359016,0

1364359019,0

1364359021,0

1364359024,0

1364359027,0

1364359029,0

1364359032,0

1364359034,0

1364359037,0

1364359040,0

1364359042,0

1364359045,0

1364359047,0

1364359050,0

1364359052,0

1364359055,0

1364359058,0

1364359060,0

1364359063,0

1364359065,0

1364359068,0

1364359070,0

1364359253,0

1364359256,0

1364359258,0

1364359261,0

1364359264,0

1364359266,0

1364359269,0

1364359271,0

1364359274,0

1364359277,0

1364359279,0

1364359282,0

1364359284,0

1364359287,0

1364359289,0

1364359292,0

1364359295,0

1364359297,0

1364359300,0

1364359302,0

1364359305,0

1364359307,0

1364359310,0

1364359493,0

1364359496,0

1364359498,0

1364359501,0

1364359503,0

1364359506,0

1364359509,0

1364359511,0

1364359514,0

1364359516,0

1364359519,0

1364359521,0

1364359524,0

1364359527,0

1364359529,0

1364359532,0

1364359534,0

1364359537,0

1364359540,0

1364359542,0

1364359545,0

1364359547,0

1364359550,0

1364359552,0

1364359735,0

1364359738,0

1364359740,0

1364359743,0

1364359746,0

1364359748,0

1364359751,0

1364359753,0

1364359756,0

1364359758,0

1364359761,0

1364359764,0

1364359766,0

1364359769,0

1364359771,0

1364359774,0

1364359777,0

1364359779,0

1364359782,0

1364359784,0

1364359787,0

1364359789,0

1364359792,0

1364359975,0

1364359977,0

1364359980,0

1364359983,0

1364359985,0

1364359988,0

1364359990,0

1364359993,0

1364359995,0

1364359998,0

1364360001,0

1364360003,0

1364360006,0

1364360008,0

1364360011,0

1364360013,0

1364360016,0

1364360019,0

1364360021,0

1364360024,0

1364360026,0

1364360029,0

1364360032,0

1364360214,0

1364360217,0

1364360220,0

1364360222,0

1364360225,0

1364360227,0

1364360230,0

1364360232,0

1364360235,0

1364360238,0

1364360240,0

1364360243,0

1364360245,0

1364360248,0

1364360250,0

1364360253,0

1364360256,0

1364360258,0

1364360261,0

1364360263,0

1364360266,0

1364360268,0

1364360271,0

1364360454,0

1364360456,0

1364360459,0

1364360462,0

1364360464,0

1364360467,0

1364360469,0

1364360472,0

1364360475,0

1364360477,0

1364360480,0

1364360482,0

1364360485,0

1364360487,0

1364360490,0

1364360493,0

1364360495,0

1364360498,0

1364360500,0

1364360503,0

1364360505,0

1364360508,0

1364360511,0

1364360693,0

1364360696,0

1364360699,0

1364360701,0

1364360704,0

1364360706,0

1364360709,0

1364360712,0

1364360714,0

1364360717,0

1364360719,0

1364360722,0

1364360724,0

1364360727,0

1364360730,0

1364360732,0

1364360735,0

1364360737,0

1364360740,0

1364360742,0

1364360745,0

1364360748,0

1364360750,0

1364360933,0

1364360936,0

1364360938,0

1364360941,0

1364360943,0

1364360946,0

1364360949,0

1364360951,0

1364360954,0

1364360956,0

1364360959,0

1364360961,0

1364360964,0

1364360967,0

1364360969,0

1364360972,0

1364360974,0

1364360977,0

1364360979,0

1364360982,0

1364360985,0

1364360987,0

1364360990,0

1364360992,0

1364361175,0

1364361178,0

1364361180,0

1364361183,0

1364361186,0

1364361188,0

1364361191,0

1364361193,0

1364361196,0

1364361198,0

1364361201,0

1364361204,0

1364361206,0

1364361209,0

1364361211,0

1364361214,0

1364361216,0

1364361219,0

1364361222,0

1364361224,0

1364361227,0

1364361229,0

1364361232,0

1364361415,0

1364361417,0

1364361420,0

1364361423,0
