timestamp, activity inference
1364356886,0

1364356888,0

1364356891,0

1364356893,0

1364356896,0

1364356898,0

1364356901,0

1364356904,0

1364356906,0

1364356909,0

1364356911,0

1364356914,0

1364356917,0

1364356919,0

1364356922,0

1364356924,0

1364356927,0

1364356929,0

1364356932,0

1364356935,0

1364356937,0

1364356940,0

1364356942,0

1364357125,0

1364357128,0

1364357130,0

1364357133,0

1364357135,0

1364357138,0

1364357141,0

1364357143,0

1364357146,0

1364357148,0

1364357151,0

1364357154,0

1364357156,0

1364357159,0

1364357161,0

1364357164,0

1364357166,0

1364357169,0

1364357172,0

1364357174,0

1364357177,0

1364357179,0

1364357182,0

1364357367,0

1364357370,0

1364357372,0

1364357375,0

1364357378,0

1364357380,0

1364357383,0

1364357385,0

1364357388,0

1364357390,0

1364357393,0

1364357396,0

1364357398,0

1364357401,0

1364357403,0

1364357406,0

1364357409,0

1364357411,0

1364357414,0

1364357416,0

1364357419,0

1364357421,0

1364357424,0

1364357607,0

1364357609,0

1364357612,0

1364357615,0

1364357617,0

1364357620,0

1364357622,0

1364357625,0

1364357627,0

1364357630,0

1364357633,0

1364357635,0

1364357638,0

1364357640,0

1364357643,0

1364357646,0

1364357648,0

1364357651,0

1364357653,0

1364357656,0

1364357659,0

1364357661,0

1364357664,0

1364357846,0

1364357849,0

1364357852,0

1364357854,0

1364357857,0

1364357859,0

1364357862,0

1364357864,0

1364357867,0

1364357870,0

1364357872,0

1364357875,0

1364357877,0

1364357880,0

1364357883,0

1364357885,0

1364357888,0

1364357890,0

1364357893,0

1364357895,0

1364357898,0

1364357901,0

1364357903,0

1364358086,0

1364358089,0

1364358091,0

1364358094,0

1364358096,0

1364358099,0

1364358101,0

1364358104,0

1364358107,0

1364358109,0

1364358112,0

1364358114,0

1364358117,0

1364358120,0

1364358122,0

1364358125,0

1364358127,0

1364358130,0

1364358132,0

1364358135,0

1364358138,0

1364358140,0

1364358143,0

1364358326,0

1364358328,0

1364358331,0

1364358333,0

1364358336,0

1364358338,0

1364358341,0

1364358344,0

1364358346,0

1364358349,0

1364358351,0

1364358354,0

1364358357,0

1364358359,0

1364358362,0

1364358364,0

1364358367,0

1364358369,0

