timestamp, activity inference
1364356860,0

1364356862,0

1364356865,0

1364356868,0

1364356870,0

1364356873,0

1364356875,0

1364356878,0

1364356880,0

1364356888,0

1364356891,0

1364356893,0

1364356896,0

1364356898,0

1364356901,0

1364356903,0

1364356906,0

1364356909,0

1364356911,0

1364356914,0

1364356916,0

1364357099,0

1364357102,0

1364357104,0

1364357107,0

1364357109,0

1364357112,0

1364357114,0

1364357117,0

1364357120,0

1364357122,0

1364357125,0

1364357127,0

1364357130,0

1364357132,0

1364357135,0

1364357138,0

1364357140,0

1364357143,0

1364357145,0

1364357148,0

1364357150,0

1364357153,0

1364357156,0

1364357338,0

1364357341,0

1364357343,0

1364357346,0

1364357348,0

1364357351,0

1364357354,0

1364357356,0

1364357359,0

1364357361,0

1364357364,0

1364357366,0

1364357369,0

1364357372,0

1364357374,0

1364357377,0

1364357379,0

1364357382,0

1364357384,0

1364357387,0

1364357390,0

1364357392,0

1364357395,0

1364357397,0

1364357580,0

1364357583,0

1364357585,0

1364357588,0

1364357590,0

1364357593,0

1364357595,0

1364357598,0

1364357600,0

1364357603,0

1364357606,0

1364357608,0

1364357611,0

1364357613,0

1364357616,0

1364357618,0

1364357621,0

1364357624,0

1364357626,0

1364357629,0

1364357631,0

1364357634,0

1364357636,0

1364357819,0

1364357822,0

1364357824,0

1364357827,0

1364357829,0

1364357832,0

1364357835,0

1364357837,0

1364357840,0

1364357842,0

1364357845,0

1364357847,0

1364357850,0

1364357853,0

1364357855,0

1364357858,0

1364357860,0

1364357863,0

1364357865,0

1364357868,0

1364357871,0

1364357873,0

1364357876,0

1364358058,0

1364358061,0

1364358063,0

1364358066,0

1364358069,0

1364358071,0

1364358074,0

1364358076,0

1364358079,0

1364358081,0

1364358084,0

1364358087,0

1364358089,0

1364358092,0

1364358094,0

1364358097,0

1364358099,0

1364358102,0

1364358104,0

1364358107,0

1364358110,0

1364358112,0

1364358115,0

1364358117,0

1364358300,0

1364358303,0

1364358305,0

1364358308,0

1364358310,0

1364358313,0

1364358315,0

1364358318,0

1364358321,0

1364358323,0

1364358326,0

1364358328,0

1364358331,0

1364358333,0

1364358336,0

1364358339,0

1364358341,0

1364358344,0

1364358346,0

1364358349,0

1364358351,0

1364358354,0

1364358356,0

1364358539,0

1364358542,0

1364358544,0

1364358547,0

1364358549,0

1364358552,0

1364358555,0

1364358557,0

1364358560,0

1364358562,0

1364358565,0

1364358567,0

1364358570,0

1364358572,0

1364358575,0

1364358578,0

1364358580,0

