timestamp, activity inference
1364356920,0

1364356922,0

1364356925,0

1364356928,0

1364356930,0

1364356933,0

1364356935,0

1364356938,0

1364356941,0

1364356943,0

1364356946,0

1364356948,0

1364356951,0

1364356953,0

1364356956,0

1364356959,0

1364356961,0

1364356964,0

1364356966,0

1364356969,0

1364356971,0

1364356974,0

1364356977,0

1364357159,0

1364357162,0

1364357165,0

1364357167,0

1364357170,0

1364357172,0

1364357175,0

1364357178,0

1364357180,0

1364357183,0

1364357185,0

1364357188,0

1364357190,0

1364357193,0

1364357196,0

1364357198,0

1364357201,0

1364357203,0

1364357206,0

1364357208,0

1364357211,0

1364357214,0

1364357216,0

1364357399,0

1364357402,0

1364357404,0

1364357407,0

1364357409,0

1364357412,0

1364357415,0

1364357417,0

1364357420,0

1364357422,0

1364357425,0

1364357427,0

1364357430,0

1364357433,0

1364357435,0

1364357438,0

1364357440,0

1364357443,0

1364357445,0

1364357448,0

1364357451,0

1364357453,0

1364357456,0

1364357458,0

1364357641,0

1364357644,0

1364357646,0

1364357649,0

1364357651,0

1364357654,0

1364357657,0

1364357659,0

1364357662,0

1364357664,0

1364357667,0

1364357670,0

1364357672,0

1364357675,0

1364357677,0

1364357680,0

1364357682,0

1364357685,0

1364357688,0

1364357690,0

1364357693,0

1364357695,0

1364357698,0

1364357881,0

1364357883,0

1364357886,0

1364357888,0

1364357891,0

1364357894,0

1364357896,0

1364357899,0

1364357901,0

1364357904,0

1364357907,0

1364357909,0

1364357912,0

1364357914,0

1364357917,0

1364357919,0

1364357922,0

1364357925,0

1364357927,0

1364357930,0

1364357932,0

1364357935,0

1364357938,0

1364358120,0

1364358123,0

1364358125,0

1364358128,0

1364358131,0

1364358133,0

1364358136,0

1364358138,0

1364358141,0

1364358144,0

1364358146,0

1364358149,0

1364358151,0

1364358154,0

1364358156,0

1364358159,0

1364358162,0

1364358164,0

1364358167,0

1364358169,0

1364358172,0

1364358175,0

1364358177,0

1364358360,0

1364358362,0

1364358365,0

1364358368,0

1364358370,0

1364358373,0

1364358375,0

1364358378,0

1364358381,0

1364358383,0

1364358386,0

1364358388,0

1364358391,0

1364358393,0

1364358396,0

1364358399,0

1364358401,0

1364358404,0

1364358406,0

1364358409,0

1364358412,0

1364358414,0

1364358417,0

1364358599,0

1364358602,0

1364358605,0

1364358607,0

1364358610,0

1364358612,0

1364358615,0

1364358618,0

1364358620,0

1364358623,0

