timestamp, activity inference
1364356851,0

1364356853,0

1364356856,0

1364356859,0

1364356861,0

1364356864,0

1364356866,0

1364356869,0

1364356871,0

1364356874,0

1364356876,0

1364356879,0

1364356882,0

1364356884,0

1364356887,0

1364356889,0

1364356892,0

1364356895,0

1364356897,0

1364356900,0

1364356902,0

1364356905,0

1364356907,0

1364357090,0

1364357093,0

1364357096,0

1364357098,0

1364357101,0

1364357103,0

1364357106,0

1364357109,0

1364357111,0

1364357114,0

1364357116,0

1364357119,0

1364357121,0

1364357124,0

1364357126,0

1364357129,0

1364357132,0

1364357134,0

1364357137,0

1364357139,0

1364357142,0

1364357145,0

1364357147,0

1364357330,0

1364357332,0

1364357335,0

1364357338,0

1364357340,0

1364357343,0

1364357345,0

1364357348,0

1364357351,0

1364357353,0

1364357356,0

1364357358,0

1364357361,0

1364357363,0

1364357366,0

1364357368,0

1364357371,0

1364357374,0

1364357376,0

1364357379,0

1364357381,0

1364357384,0

1364357386,0

1364357569,0

1364357572,0

1364357575,0

1364357577,0

1364357580,0

1364357582,0

1364357585,0

1364357588,0

1364357590,0

1364357593,0

1364357595,0

1364357598,0

1364357600,0

1364357603,0

1364357606,0

1364357608,0

1364357611,0

1364357613,0

1364357616,0

1364357618,0

1364357621,0

1364357624,0

1364357626,0

1364357809,0

1364357812,0

1364357814,0

1364357817,0

1364357819,0

1364357822,0

1364357825,0

1364357827,0

1364357830,0

1364357832,0

1364357835,0

1364357837,0

1364357840,0

1364357843,0

1364357845,0

1364357848,0

1364357850,0

1364357853,0

1364357856,0

1364357858,0

1364357861,0

1364357863,0

1364357866,0

1364358049,0

1364358051,0

1364358054,0

1364358057,0

1364358059,0

1364358062,0

1364358064,0

1364358067,0

1364358069,0

1364358072,0

1364358075,0

1364358077,0

1364358080,0

1364358082,0

1364358085,0

1364358087,0

1364358090,0

1364358093,0

1364358095,0

1364358098,0

1364358100,0

1364358103,0

1364358106,0

1364358108,0

1364358291,0

1364358294,0

1364358296,0

1364358299,0

1364358301,0

1364358304,0

1364358307,0

1364358309,0

1364358312,0

1364358314,0

1364358317,0

1364358319,0

1364358322,0

1364358325,0

1364358327,0

1364358330,0

1364358332,0

1364358335,0

1364358337,0

1364358340,0

1364358343,0

1364358345,0

1364358348,0

1364358531,0

1364358533,0

1364358536,0

