timestamp, activity inference
1364356899,0

1364356901,0

1364356904,0

1364356906,0

1364356909,0

1364356911,0

1364356914,0

1364356917,0

1364356919,0

1364356922,0

1364356924,0

1364356927,0

1364356930,0

1364356932,0

1364356935,0

1364356937,0

1364356940,0

1364356942,0

1364356945,0

1364356948,0

1364356950,0

1364356953,0

1364356955,0

1364357138,0

1364357141,0

1364357143,0

1364357146,0

1364357149,0

1364357151,0

1364357154,0

1364357157,0

1364357159,0

1364357162,0

1364357164,0

1364357167,0

1364357170,0

1364357172,0

1364357175,0

1364357177,0

1364357180,0

1364357182,0

1364357185,0

1364357187,0

1364357190,0

1364357193,0

1364357195,0

1364357378,0

1364357381,0

1364357383,0

1364357386,0

1364357388,0

1364357391,0

1364357394,0

1364357396,0

1364357399,0

1364357401,0

1364357404,0

1364357406,0

1364357409,0

1364357412,0

1364357414,0

1364357417,0

1364357419,0

1364357422,0

1364357425,0

1364357427,0

1364357430,0

1364357432,0

1364357435,0

1364357618,0

1364357620,0

1364357623,0

1364357625,0

1364357628,0

1364357631,0

1364357633,0

1364357636,0

1364357638,0

1364357641,0

1364357643,0

1364357646,0

1364357649,0

1364357651,0

1364357654,0

1364357656,0

1364357659,0

1364357661,0

1364357664,0

1364357667,0

1364357669,0

1364357672,0

1364357674,0

1364357857,0

1364357860,0

1364357862,0

1364357865,0

1364357868,0

1364357870,0

1364357873,0

1364357875,0

1364357878,0

1364357880,0

1364357883,0

1364357886,0

1364357888,0

1364357891,0

1364357893,0

1364357896,0

1364357899,0

1364357901,0

1364357904,0

1364357906,0

1364357909,0

1364357911,0

1364357914,0

1364357917,0

1364358100,0

1364358102,0

1364358105,0

1364358107,0

1364358110,0

1364358112,0

1364358115,0

1364358118,0

1364358120,0

1364358123,0

1364358125,0

1364358128,0

1364358131,0

1364358133,0

1364358136,0

1364358138,0

1364358141,0

1364358143,0

1364358146,0

1364358149,0

1364358151,0

1364358154,0

1364358156,0

1364358339,0

1364358342,0

1364358344,0

1364358347,0

1364358350,0

1364358352,0

1364358355,0

1364358357,0

1364358360,0

1364358362,0

1364358365,0

1364358368,0

1364358370,0

1364358373,0

1364358375,0

1364358378,0

1364358381,0

1364358383,0

1364358386,0

1364358388,0

1364358391,0

1364358393,0

1364358396,0

1364358579,0

1364358581,0

1364358584,0

1364358586,0

1364358589,0

1364358592,0

1364358594,0

1364358597,0

1364358599,0

1364358602,0

1364358605,0

1364358607,0

1364358610,0

1364358612,0

1364358615,0

1364358617,0

1364358620,0

1364358623,0

1364358625,0

1364358628,0

1364358630,0

1364358633,0

1364358635,0

1364358819,0

1364358821,0

1364358824,0

1364358826,0

1364358829,0

1364358831,0

1364358834,0

1364358837,0

1364358839,0

1364358842,0

1364358844,0

1364358847,0

1364358849,0

1364358852,0

1364358855,0

1364358857,0

1364358860,0

1364358862,0

1364358865,0

1364358867,0

1364358870,0

1364358873,0

1364358875,0

1364359058,0

1364359061,0

1364359063,0

1364359066,0

1364359068,0

1364359071,3

1364359074,0

1364359076,0

1364359079,0

1364359081,0

1364359099,0

1364359102,0

1364359105,0

1364359107,0

1364359110,0

1364359112,0

1364359297,0

1364359300,0

1364359303,0

1364359305,0

1364359308,0

1364359310,0

1364359313,0

1364359316,0

1364359318,0

1364359321,0

1364359323,0

1364359326,0

1364359328,0

1364359331,0

1364359334,0

1364359336,0

1364359339,0

1364359341,0

1364359344,0

1364359346,0

1364359349,0

1364359352,0

1364359354,0

1364359357,0

1364359540,0

1364359542,0

1364359545,0

1364359547,0

1364359550,0

1364359552,0

1364359555,0

1364359558,0

1364359560,0

1364359563,0

1364359565,0

1364359568,0

1364359571,0

1364359573,0

1364359576,0

1364359578,0

1364359581,0

1364359583,0

1364359586,0

1364359589,0

1364359591,0

1364359594,0

1364359596,0

1364359779,0

1364359782,0

1364359784,0

1364359787,0

1364359790,0

1364359792,0

1364359795,0

1364359797,0

1364359800,0

1364359802,0

1364359805,0

1364359808,0

1364359810,0

1364359813,0

1364359815,0

1364359818,0

1364359820,0

1364359823,0

1364359826,0

1364359828,0

1364359831,0

1364359833,0

1364359836,0

1364360019,0

1364360022,0

1364360024,0

1364360027,0

1364360029,0

1364360032,0

1364360034,0

1364360037,0

1364360040,0

1364360042,0

1364360045,0

1364360047,0

1364360050,0

1364360053,0

1364360055,0

1364360058,0

1364360060,0

1364360063,0

1364360065,0

1364360068,0

1364360070,0

1364360073,0

1364360076,0

1364360259,0

1364360261,0

1364360264,0

1364360266,0

1364360269,0

1364360272,0

1364360274,0

1364360277,0

1364360279,0

1364360282,0

1364360284,0

1364360287,0

1364360290,0

1364360292,0

1364360295,0

1364360297,0

1364360300,0

1364360302,0

1364360305,0

1364360308,0

1364360310,0

1364360313,0

1364360315,0

1364360498,0

1364360501,0

1364360503,0

1364360506,0

1364360509,0

1364360511,0

1364360514,0

1364360516,0

1364360519,0

1364360521,0

1364360524,0

1364360527,0

1364360529,0

1364360532,0

1364360534,0

1364360537,0

1364360539,0

1364360542,0

1364360545,0

1364360547,0

1364360550,0

1364360552,0

1364360555,0

1364360557,0

1364360740,0

1364360743,0

1364360746,0

1364360748,0

1364360751,0

1364360753,0

1364360756,0

1364360759,0

1364360761,0

1364360764,0

1364360766,0

1364360769,0

1364360771,0

1364360774,0

1364360777,0

1364360779,0

1364360782,0

1364360784,0

1364360787,0

1364360789,0

1364360792,0

1364360795,0

1364360797,0

1364360980,0

1364360983,0

1364360985,0

1364360988,0

1364360990,0

1364360993,0

1364360996,0

1364360998,0

1364361001,0

1364361003,0

1364361006,0

1364361008,0

1364361011,0

1364361014,0

1364361016,0

1364361019,0

1364361021,0

1364361024,0

1364361027,0

1364361029,0

1364361032,0

1364361034,0

1364361037,0

1364361220,0

1364361222,0

1364361225,0

1364361228,0

1364361230,0

1364361233,0

1364361235,0

1364361238,0

1364361240,0

1364361243,0

1364361246,0

1364361248,0

1364361251,0

1364361253,0

1364361256,0

1364361258,0

1364361261,0

1364361264,0

1364361266,0

1364361269,0

1364361271,0

1364361274,0

1364361277,0

1364361459,0

1364361462,0

1364361465,0

1364361467,0

1364361470,0

1364361472,0

1364361475,0

1364361477,0

1364361480,0

1364361483,0

1364361485,0

1364361488,0

1364361490,0

1364361493,0

1364361496,0

1364361498,0

1364361501,0

1364361503,0

1364361506,0

1364361508,0

1364361511,0

1364361514,0

1364361516,0

1364361699,0

1364361702,0

1364361704,0

1364361707,0

1364361709,0

1364361712,0

1364361715,0

1364361717,0

1364361720,0

1364361722,0

1364361725,0

1364361727,0

1364361730,0

1364361733,0

1364361735,0

1364361738,0

1364361740,0

1364361743,0

1364361745,0

1364361748,0

1364361751,0

1364361753,0

1364361756,0

1364361939,0

1364361941,0

1364361944,0

1364361947,0

1364361949,0

1364361952,0

1364361954,0

1364361957,0

1364361959,0

1364361962,0

1364361965,0

1364361967,0

1364361970,0

1364361972,0

1364361975,0

1364361978,0

1364361980,0

1364361983,0

1364361985,0

1364361988,0

1364361990,0

1364361993,0

1364361995,0

1364361998,0

1364362181,0

1364362184,0

1364362186,0

1364362189,0

1364362191,0

1364362194,0

1364362197,0

1364362199,0

1364362202,0

1364362204,0

1364362207,0

1364362209,0

1364362212,0

1364362215,0

1364362217,0

1364362220,0

1364362222,0

1364362225,0

1364362227,0

1364362230,0

1364362233,0

1364362235,0

1364362238,0

1364362421,0

1364362423,0

1364362426,0

1364362428,0

1364362431,0

1364362434,0

1364362436,0

1364362439,0

1364362441,0

1364362444,0

1364362446,0

1364362449,0

1364362452,0

1364362454,0

1364362457,0

1364362459,0

1364362462,0

1364362465,0

1364362467,0

1364362470,0

1364362472,0

1364362475,0

1364362477,0

1364362660,0

1364362663,0

1364362666,0

1364362668,0

1364362671,0

1364362673,0

1364362676,0

1364362679,0

1364362681,0

1364362684,0

1364362686,0

1364362689,0

1364362691,0

1364362694,0

1364362697,0

1364362699,0

1364362702,0

1364362704,0

1364362707,0

1364362709,0

1364362712,0

1364362715,0

1364362717,0

1364362900,0

1364362903,0

1364362905,0

1364362905,0

1364362908,0

1364362908,0

1364362910,0

1364362910,0

1364362913,0

1364362915,0

1364362918,0

1364362920,0

1364362923,0

1364362926,0

1364362928,0

1364362931,0

1364362933,0

1364362936,0

1364362938,0

1364362941,0

1364362944,0

1364362946,0

1364362949,0

1364363132,0

1364363134,0

1364363137,0

1364363140,0

1364363142,0

1364363145,0

1364363147,0

1364363150,0

1364363152,0

1364363155,0

1364363158,0

1364363160,0

1364363163,0

1364363165,0

1364363168,0

1364363170,0

1364363173,0

1364363176,0

1364363178,0

1364363181,0

1364363183,0

1364363186,0

1364363188,0

1364363371,0

1364363374,0

1364363376,0

1364363379,0

1364363382,0

1364363384,0

1364363387,0

1364363389,0

1364363392,0

1364363395,0

1364363397,0

1364363400,0

1364363402,0

1364363405,0

1364363407,0

1364363410,0

1364363413,0

1364363415,0

1364363418,0

1364363420,0

1364363423,0

1364363425,0

1364363428,0

1364363431,0

1364363614,0

1364363616,0

1364363619,0

1364363621,0

1364363624,0

1364363626,0

1364363629,0

1364363632,0

1364363634,0

1364363637,0

1364363639,0

1364363642,0

1364363644,0

1364363647,0

1364363650,0

1364363652,0

1364363655,0

1364363657,0

1364363660,0

1364363663,0

1364363665,0

1364363668,0

1364363670,0

1364363853,0

1364363856,0

1364363858,0

1364363861,0

1364363864,0

1364363866,0

1364363869,0

1364363871,0

1364363874,0

1364363876,0

1364363879,0

1364363882,0

1364363884,0

1364363887,0

1364363889,0

1364363892,0

1364363895,0

1364363897,0

1364363900,0

1364363902,0

1364363905,0

1364363907,0

1364363910,0

1364364093,0

1364364095,0

1364364098,0

1364364101,0

1364364103,0

1364364106,0

1364364108,0

1364364111,0

1364364113,0

1364364116,0

1364364119,0

1364364121,0

1364364124,0

1364364126,0

1364364129,0

1364364131,0

1364364134,0

1364364137,0

1364364139,0

1364364142,0

1364364144,0

1364364147,0

1364364150,0

1364364333,0

1364364335,0

1364364338,0

1364364340,0

1364364343,0
