timestamp, activity inference
1364356979,0

1364356982,0

1364356984,0

1364356987,0

1364356990,0

1364356992,0

1364356995,0

1364356997,0

1364357000,0

1364357002,0

1364357005,0

1364357008,0

1364357010,0

1364357013,0

1364357015,0

1364357018,0

1364357021,0

1364357023,0

1364357026,0

1364357028,0

1364357031,0

1364357033,0

1364357036,0

1364357219,0

1364357221,0

1364357224,0

1364357227,0

1364357229,0

1364357232,0

1364357234,0

1364357237,0

1364357239,0

1364357242,0

1364357245,0

1364357247,0

1364357250,0

1364357252,0

1364357255,0

1364357258,0

1364357260,0

1364357263,0

1364357265,0

1364357268,0

1364357270,0

1364357273,0

1364357276,0

1364357458,0

1364357461,0

1364357464,0

1364357466,0

1364357469,0

1364357471,0

1364357474,0

1364357476,0

1364357479,0

1364357482,0

1364357484,0

1364357487,0

1364357489,0

1364357492,0

1364357495,0

1364357497,0

1364357500,0

1364357502,0

1364357505,0

1364357507,0

1364357510,0

1364357513,0

1364357515,0

1364357698,0

1364357701,0

1364357703,0

1364357706,0

1364357708,0

1364357711,0

1364357713,0

1364357716,0

1364357719,0

1364357721,0

1364357724,0

1364357726,0

1364357729,0

1364357732,0

1364357734,0

1364357737,0

1364357739,0

1364357742,0

1364357744,0

1364357747,0

1364357750,0

1364357752,0

1364357755,0

1364357938,0

1364357940,0

1364357943,0

1364357945,0

1364357948,0

1364357950,0

1364357953,0

1364357956,0

1364357958,0

1364357961,0

1364357963,0

1364357966,0

1364357969,0

1364357971,0

1364357974,0

1364357976,0

1364357979,0

1364357981,0

1364357984,0

1364357987,0

1364357989,0

1364357992,0

1364357994,0

1364358177,0

1364358180,0

1364358182,0

1364358185,0

1364358187,0

1364358190,0

1364358193,0

1364358195,0

1364358198,0

1364358200,0

1364358203,0

1364358206,0

1364358208,0

1364358211,0

1364358213,0

1364358216,0

1364358218,0

1364358221,0

1364358224,0

1364358226,0

1364358229,0

1364358231,0

1364358234,0

1364358236,0

1364358419,0

1364358422,0

1364358424,0

1364358427,0

1364358430,0

1364358432,0

1364358435,0

1364358437,0

1364358440,0

1364358442,0

1364358445,0

1364358448,0

1364358450,0

1364358453,0

1364358455,0

1364358458,0

1364358461,0

1364358463,0

1364358466,0

1364358468,0

1364358471,0

1364358473,0

1364358476,0

1364358659,0

1364358661,0

1364358664,0

1364358667,0

1364358669,0

1364358672,0

1364358674,0

1364358677,0

1364358679,0

1364358682,0

1364358685,0

1364358687,0

1364358690,0

1364358692,0

1364358695,0

1364358698,0

1364358700,0

1364358703,0

1364358705,0

1364358708,0

1364358710,0

1364358713,0

1364358716,0

1364358898,0

1364358901,0

1364358904,0

1364358906,0

1364358909,0

1364358911,0

1364358914,0

1364358917,0

1364358919,0

1364358922,0

1364358924,0

1364358927,0

1364358929,0

1364358932,0

1364358935,0

1364358937,0

1364358940,0

1364358942,0

1364358945,0

1364358947,0

1364358950,0

1364358953,0

1364358955,0

1364359138,0

1364359141,0

1364359143,0

1364359146,0

1364359148,0

1364359151,0

1364359153,0

1364359156,0

1364359159,0

1364359161,0

1364359164,0

1364359166,0

1364359169,0

1364359172,0

1364359174,0

1364359177,0

1364359179,0

1364359182,0

1364359184,0

1364359187,0

1364359190,0

1364359192,0

1364359195,0

1364359378,0

1364359380,0

1364359383,0

1364359385,0

1364359388,0

1364359390,0

1364359393,0

1364359396,0

1364359398,0

1364359401,0

1364359403,0

1364359406,0

1364359409,0

1364359411,0

1364359414,0

1364359416,0

1364359419,0

1364359421,0

1364359424,0

1364359427,0

1364359429,0

1364359432,0

1364359434,0

1364359617,0

1364359620,0

1364359622,0

1364359625,0

1364359628,0

1364359630,0

1364359633,0

1364359635,0

1364359638,0

1364359640,0

1364359643,0

1364359646,0

1364359648,0

1364359651,0

1364359653,0

1364359656,0

1364359658,0

1364359661,0

1364359664,0

1364359666,0

1364359669,0

1364359671,0

1364359674,0

1364359676,0

1364359859,0

1364359862,0

1364359864,0

1364359867,0

1364359870,0

1364359872,0

1364359875,0

1364359877,0

1364359880,0

1364359883,0

1364359885,0

1364359888,0

1364359890,0

1364359893,0

1364359895,0

1364359898,0

1364359901,0

1364359903,0

1364359906,0

1364359908,0

1364359911,0

1364359913,0

1364359916,0

1364360099,0

1364360102,0

1364360104,0

1364360107,0

1364360109,0

1364360112,0

1364360114,0

1364360117,0

1364360120,0

1364360122,0

1364360125,0

1364360127,0

1364360130,0

1364360132,0

1364360135,0

1364360138,0

1364360140,0

1364360143,0

1364360145,0

1364360148,0

1364360150,0

1364360153,0

1364360156,0

1364360338,0

1364360341,0

1364360344,0

1364360346,0

1364360349,0

1364360351,0

1364360354,0

1364360357,0

1364360359,0

1364360362,0

1364360364,0

1364360367,0

1364360369,0

1364360372,0

1364360375,0

1364360377,0

1364360380,0

1364360382,0

1364360385,0

1364360387,0

1364360390,0

1364360393,0

1364360395,0

1364360578,0

1364360581,0

1364360583,0

1364360586,0

1364360588,0

1364360591,0

1364360594,0

1364360596,0

1364360599,0

1364360601,0

1364360604,0

1364360606,0

1364360609,0

1364360612,0

1364360614,0

1364360617,0

1364360619,0

1364360622,0

1364360624,0

1364360627,0

1364360630,0

1364360632,0

1364360635,0

1364360818,0

1364360820,0

1364360823,0

1364360825,0

1364360828,0

1364360831,0

1364360833,0

1364360836,0

1364360838,0

1364360841,0

1364360843,0

1364360846,0

1364360849,0

1364360851,0

1364360854,0

1364360856,0

1364360859,0

1364360861,0

1364360864,0

1364360867,0

1364360869,0

1364360872,0

1364360874,0

1364361057,0

1364361060,0

1364361062,0

1364361065,0

1364361068,0

1364361070,0

1364361073,0

1364361075,0

1364361078,0

1364361080,0

1364361083,0

1364361086,0

1364361088,0

1364361091,0

1364361093,0

1364361096,0

1364361098,0

1364361101,0

1364361104,0

1364361106,0

1364361109,0

1364361111,0

1364361114,0

1364361117,0

1364361299,0

1364361302,0

1364361305,0

1364361307,0

1364361310,0

1364361312,0

1364361315,0

1364361317,0

1364361320,0

1364361323,0

1364361325,0

1364361328,0

1364361330,0

1364361333,0

1364361335,0

1364361338,0

1364361341,0

1364361343,0

1364361346,0

1364361348,0

1364361351,0

1364361353,0

1364361356,0

1364361531,0

1364361534,0

1364361536,0

1364361539,0

1364361542,0

1364361544,0

1364361547,0

1364361549,0

1364361552,0

1364361554,0

1364361557,0

1364361560,0

1364361562,0

1364361565,0

1364361567,0

1364361570,0

1364361573,0

1364361575,0

1364361578,0

1364361580,0

1364361583,0

1364361585,0

1364361588,0

1364361771,0

1364361773,0

1364361776,0

1364361779,0

1364361781,0

1364361784,0

1364361786,0

1364361789,0

1364361791,0

1364361794,0

1364361797,0

1364361799,0

1364361802,0

1364361804,0

1364361807,0

1364361810,0

1364361812,0

1364361815,0

1364361817,0

1364361820,0

1364361822,0

1364361825,0

1364361828,0

1364362010,0

1364362013,0

1364362016,0

1364362018,0

1364362021,0

1364362023,0

1364362026,0

1364362028,0

1364362031,0

1364362034,0

1364362036,0

1364362039,0

1364362041,0

1364362044,0

1364362047,0

1364362049,0

1364362052,0

1364362054,0

1364362057,0

1364362059,0

1364362062,0

1364362065,0

1364362067,0

1364362250,0

1364362253,0

1364362255,0

1364362258,0

1364362260,0

1364362263,0

1364362265,0

1364362268,0

1364362271,0

1364362273,0

1364362276,0

1364362278,0

1364362281,0

1364362284,0

1364362286,0

1364362289,0

1364362291,0

1364362294,0

1364362296,0

1364362299,0

1364362302,0

1364362304,0

1364362307,0

1364362490,0

1364362492,0

1364362495,0

1364362497,0

1364362500,0

1364362502,0

1364362505,0

1364362508,0

1364362510,0

1364362513,0

1364362515,0

1364362518,0

1364362521,0

1364362523,0

1364362526,0

1364362528,0

1364362531,0

1364362533,0

1364362536,0

1364362539,0

1364362541,0

1364362544,0

1364362546,0

1364362549,0

1364362732,0

1364362734,0

1364362737,0

1364362739,0

1364362742,0

1364362745,0

1364362747,0

1364362750,0

1364362752,0

1364362755,0

1364362758,0

1364362760,0

1364362763,0

1364362765,0

1364362768,0

1364362770,0

1364362773,0

1364362776,0

1364362778,0

1364362781,0

1364362783,0

1364362786,0

1364362788,0

1364362971,0

1364362974,0

1364362976,0

1364362979,0

1364362982,0

1364362984,0

1364362987,0

1364362989,0

1364362992,0

1364362995,0

1364362997,0

1364363000,0

1364363002,0

1364363005,0

1364363007,0

1364363010,0

1364363013,0

1364363015,0

1364363018,0

1364363020,0

1364363023,0

1364363025,0

1364363028,0

1364363211,0

1364363213,0

1364363216,0

1364363219,0

1364363221,0

1364363224,0

1364363226,0

1364363229,0

1364363231,0

1364363234,0

1364363237,0

1364363239,0

1364363242,0

1364363244,0

1364363247,0

1364363250,0

1364363252,0

1364363255,0

1364363257,0

1364363260,0

1364363262,0

1364363265,0

1364363268,0

1364363450,0

1364363453,0

1364363456,0

1364363458,0

1364363461,0

1364363463,0

1364363466,0

1364363468,0

1364363471,0

1364363474,0

