timestamp, activity inference
1364356942,0

1364356945,0

1364356948,0

1364356950,0

1364356953,0

1364356955,0

1364356958,0

1364356960,0

1364356963,0

1364356966,0

1364356968,0

1364356971,0

1364356973,0

1364356976,0

1364356978,0

1364356981,0

1364356984,0

1364356986,0

1364356989,0

1364356991,0

1364356994,0

1364356997,0

1364356999,0

1364357182,0

1364357185,0

1364357187,0

1364357190,0

1364357192,0

1364357195,0

1364357197,0

1364357200,0

1364357203,0

1364357205,0

1364357208,0

1364357210,0

1364357213,0

1364357215,0

1364357218,0

1364357221,0

1364357223,0

1364357226,0

1364357228,0

1364357231,0

1364357234,0

1364357236,0

1364357239,0

1364357422,0

1364357424,0

1364357427,0

1364357429,0

1364357432,0

1364357434,0

1364357437,0

1364357440,0

1364357442,0

1364357445,0

1364357447,0

1364357450,0

1364357452,0

1364357455,0

1364357458,0

1364357460,0

1364357463,0

1364357465,0

1364357468,0

1364357471,0

1364357473,0

1364357476,0

1364357478,0

1364357661,0

1364357664,0

1364357666,0

1364357669,0

1364357671,0

1364357674,0

1364357677,0

1364357679,0

1364357682,0

1364357684,0

1364357687,0

1364357689,0

1364357692,0

1364357695,0

1364357697,0

1364357700,0

1364357702,0

1364357705,0

1364357708,0

1364357710,0

1364357713,0

1364357715,0

1364357718,0

1364357901,0

1364357903,0

1364357906,0

1364357908,0

1364357911,0

1364357914,0

1364357916,0

1364357919,0

1364357921,0

1364357924,0

1364357926,0

1364357929,0

1364357932,0

1364357934,0

1364357937,0

1364357939,0

1364357942,0

1364357945,0

1364357947,0

1364357950,0

1364357952,0

1364357955,0

1364357957,0

1364357960,0

1364358143,0

1364358145,0

1364358148,0

1364358151,0

1364358153,0

1364358156,0

1364358158,0

1364358161,0

1364358163,0

1364358166,0

1364358169,0

1364358171,0

1364358174,0

1364358176,0

1364358179,0

1364358182,0

1364358184,0

1364358187,0

1364358189,0

1364358192,0

1364358194,0

1364358197,0

1364358200,0

1364358382,0

1364358385,0

1364358388,0

1364358390,0

1364358393,0

1364358395,0

1364358398,0

1364358400,0

1364358403,0

1364358406,0

1364358408,0

1364358411,0

1364358413,0

1364358416,0

1364358419,0

1364358421,0

1364358424,0

1364358426,0

1364358429,0

1364358431,0

1364358434,0

1364358437,0

1364358439,0

1364358622,0

1364358625,0

1364358627,0

1364358630,0

1364358632,0

1364358635,0

1364358637,0

1364358640,0

1364358643,0

1364358645,0

1364358648,0

1364358650,0

1364358653,0

1364358656,0

1364358658,0

1364358661,0

1364358663,0

1364358666,0

1364358668,0

1364358671,0

1364358674,0

1364358676,0

1364358679,0

1364358862,0

1364358864,0

1364358867,0

1364358869,0

1364358872,0

1364358874,0

1364358877,0

1364358880,0

1364358882,0

1364358885,0

1364358887,0

1364358890,0

1364358892,0

1364358895,0

1364358898,0

1364358900,0

1364358903,0

1364358905,0

1364358908,0

1364358911,0

1364358913,0

1364358916,0

1364358918,0

1364359101,0

1364359104,0

1364359106,0

1364359109,0

1364359111,0

1364359114,0

1364359117,0

1364359119,0

1364359122,0

1364359124,0

1364359127,0

1364359129,0

1364359132,0

1364359135,0

1364359137,0

1364359140,0

1364359142,0

1364359145,0

1364359148,0

1364359150,0

1364359153,0

1364359155,0

1364359158,0

1364359341,0

1364359343,0

1364359346,0

1364359348,0

1364359351,0

1364359354,0

1364359356,0

1364359359,0

1364359361,0

1364359364,0

1364359366,0

1364359369,0

1364359372,0

1364359374,0

1364359377,0

1364359379,0

1364359382,0

1364359385,0

1364359387,0

1364359390,0

1364359392,0

1364359395,0

1364359397,0

1364359400,0

1364359583,0

1364359585,0

1364359588,0

1364359591,0

1364359593,0

1364359596,0

1364359598,0

1364359601,0

1364359603,0

1364359606,0

1364359609,0

1364359611,0

1364359614,0

1364359616,0

1364359617,0

1364359619,0

1364359620,0

1364359622,0

1364359622,0

1364359625,0

1364359627,0

1364359630,0

1364359633,0

1364359815,0

1364359818,0

1364359821,0

1364359823,0

1364359826,0

1364359828,0

1364359831,0

1364359833,0

1364359836,0

1364359839,0

1364359841,0

1364359844,0

1364359846,0

1364359849,0

1364359851,0

1364359854,0

1364359857,0

1364359859,0

1364359862,0

1364359864,0

1364359867,0

1364359870,0

1364359872,0

1364360055,0

1364360058,0

1364360060,0

1364360063,0

1364360065,0

1364360068,0

1364360070,0

1364360073,0

1364360076,0

1364360078,0

1364360081,0

1364360083,0

1364360086,0

1364360088,0

1364360091,0

1364360094,0

1364360096,0

1364360099,0

1364360101,0

1364360104,0

1364360106,0

1364360109,0

1364360112,0

1364360295,0

1364360297,0

1364360300,0

1364360302,0

1364360305,0

1364360307,0

1364360310,0

1364360313,0

1364360315,0

1364360318,0

1364360320,0

1364360323,0

1364360325,0

1364360328,0

1364360331,0

1364360333,0

1364360336,0

1364360338,0

1364360341,0

1364360343,0

1364360346,0

1364360349,0

1364360351,0

1364360534,0

1364360537,0

1364360539,0

1364360542,0

1364360544,0

1364360547,0

1364360550,0

1364360552,0

1364360555,0

1364360557,0

1364360560,0

1364360562,0

1364360565,0

1364360568,0

1364360570,0

1364360573,0

1364360575,0

1364360578,0

1364360580,0

1364360583,0

1364360586,0

1364360588,0

1364360591,0

1364360774,0

1364360776,0

1364360779,0

1364360781,0

1364360784,0

1364360787,0

1364360789,0

1364360792,0

1364360794,0

1364360797,0

1364360799,0

1364360802,0

1364360805,0

1364360807,0

1364360810,0

1364360812,0

1364360815,0

1364360817,0

1364360820,0

1364360823,0

1364360825,0

1364360828,0

1364360830,0

1364360833,0

1364361016,0

1364361018,0

1364361021,0

1364361024,0

1364361026,0

1364361029,0

1364361031,0

1364361034,0

1364361036,0

1364361039,0

1364361042,0

1364361044,0

1364361047,0

1364361049,0

1364361052,0

1364361054,0

1364361057,0

1364361060,0

1364361062,0

1364361065,0

1364361067,0

1364361070,0

1364361073,0

1364361255,0

1364361258,0

1364361261,0

1364361263,0

1364361266,0

1364361268,0

1364361271,0

1364361273,0

1364361276,0

1364361279,0

1364361281,0

1364361284,0

1364361286,0

1364361289,0

1364361291,0

1364361294,0

1364361297,0

1364361299,0

1364361302,0

1364361304,0

1364361307,0

1364361310,0

1364361312,0

1364361495,0

1364361498,0

1364361500,0

1364361503,0

1364361505,0

1364361508,0

1364361510,0

1364361513,0

1364361516,0

1364361518,0

1364361521,0

1364361523,0

1364361526,0

1364361528,0

1364361531,0

1364361534,0

1364361536,0

1364361539,0

1364361541,0

1364361544,0

1364361547,0

1364361549,0

1364361552,0

1364361735,0

1364361737,0

1364361740,0

1364361742,0

1364361745,0

1364361747,0

1364361750,0

1364361753,0

1364361755,0

1364361758,0

1364361760,0

1364361763,0

1364361766,0

1364361768,0

1364361771,0

1364361773,0

1364361776,0

1364361778,0

1364361781,0

1364361784,0

1364361786,0

1364361789,0

1364361791,0

1364361974,0

1364361977,0

1364361979,0

1364361982,0

1364361984,0

1364361987,0

1364361990,0

1364361992,0

1364361995,0

1364361997,0

1364362000,0

1364362002,0

1364362005,0

1364362008,0

1364362010,0

1364362013,0

1364362015,0

1364362018,0

1364362021,0

1364362023,0

1364362026,0

1364362028,0

1364362031,0

1364362214,0

1364362216,0

1364362219,0

1364362221,0

1364362224,0

1364362227,0

1364362229,0

1364362232,0

1364362234,0

1364362237,0

1364362239,0

1364362242,0

1364362245,0

1364362247,0

1364362250,0

1364362252,0

1364362255,0

1364362258,0

1364362260,0

1364362263,0

1364362265,0

1364362268,0

1364362270,0

1364362273,0

1364362456,0

1364362458,0

1364362461,0

1364362464,0

1364362466,0

1364362469,0

1364362471,0

1364362474,0

1364362477,0

1364362479,0

1364362482,0

1364362484,0

1364362487,0

1364362489,0

1364362492,0

1364362495,0

1364362497,0

1364362500,0

1364362502,0

1364362505,0

1364362507,0

1364362510,0

1364362513,0

1364362695,0

1364362698,0

1364362701,0

1364362703,0

1364362706,0

1364362708,0

1364362711,0

1364362713,0

1364362716,0

1364362719,0

1364362721,0

1364362724,0

1364362726,0

1364362729,0

1364362732,0

1364362734,0

1364362737,0

1364362739,0

1364362742,0

1364362744,0

1364362747,0

1364362750,0

1364362752,0

1364362935,0

1364362938,0

1364362940,0

1364362943,0

1364362945,0

1364362948,0

1364362951,0

1364362953,0

1364362956,0

1364362958,0

1364362961,0

1364362963,0

1364362966,0

1364362969,0

1364362971,0

1364362974,0

1364362976,0

1364362979,0

1364362981,0

1364362984,0

1364362987,0

